year,month,day,ofns_desc,count
2010,2,20,GRAND LARCENY,90
2010,2,20,GRAND LARCENY OF MOTOR VEHICLE,23
2010,2,20,HARRASSMENT 2,129
2010,2,20,INTOXICATED & IMPAIRED DRIVING,46
2010,2,20,MISCELLANEOUS PENAL LAW,34
2010,2,20,MURDER & NON-NEGL. MANSLAUGHTER,3
2010,2,20,NYS LAWS-UNCLASSIFIED FELONY,2
2010,2,20,OFF. AGNST PUB ORD SENSBLTY &,84
2010,2,20,OFFENSES AGAINST PUBLIC ADMINI,43
2010,2,20,OFFENSES AGAINST THE PERSON,1
2010,2,20,OFFENSES INVOLVING FRAUD,3
2010,2,20,OTHER OFFENSES RELATED TO THEF,8
2010,2,20,PETIT LARCENY,189
2010,2,20,POSSESSION OF STOLEN PROPERTY,10
2010,2,20,RAPE,3
2010,2,20,ROBBERY,39
2010,2,20,SEX CRIMES,7
2010,2,20,THEFT-FRAUD,14
2010,2,20,UNAUTHORIZED USE OF A VEHICLE,4
2010,2,20,VEHICLE AND TRAFFIC LAWS,21
2010,2,21,ADMINISTRATIVE CODE,2
2010,2,21,ARSON,6
2010,2,21,ASSAULT 3 & RELATED OFFENSES,150
2010,2,21,BURGLAR'S TOOLS,1
2010,2,21,BURGLARY,21
2010,2,21,CRIMINAL MISCHIEF & RELATED OF,123
2010,2,21,CRIMINAL TRESPASS,28
2010,2,21,DANGEROUS DRUGS,73
2010,2,21,DANGEROUS WEAPONS,37
2010,2,21,FELONY ASSAULT,58
2010,2,21,FORGERY,8
2010,2,21,FRAUDS,2
2010,2,21,FRAUDULENT ACCOSTING,1
2010,2,21,GRAND LARCENY,64
2010,2,21,GRAND LARCENY OF MOTOR VEHICLE,26
2010,2,21,HARRASSMENT 2,139
2010,2,21,INTOXICATED & IMPAIRED DRIVING,38
2010,2,21,KIDNAPPING & RELATED OFFENSES,2
2010,2,21,MISCELLANEOUS PENAL LAW,22
2010,2,21,MURDER & NON-NEGL. MANSLAUGHTER,2
2010,2,21,NYS LAWS-UNCLASSIFIED FELONY,1
2010,2,21,OFF. AGNST PUB ORD SENSBLTY &,81
2010,2,21,OFFENSES AGAINST PUBLIC ADMINI,38
2010,2,21,OFFENSES AGAINST THE PERSON,2
2010,2,21,OFFENSES INVOLVING FRAUD,5
2010,2,21,OTHER OFFENSES RELATED TO THEF,6
2010,2,21,PETIT LARCENY,148
2010,2,21,POSSESSION OF STOLEN PROPERTY,3
2010,2,21,PROSTITUTION & RELATED OFFENSES,1
2010,2,21,RAPE,3
2010,2,21,ROBBERY,43
2010,2,21,SEX CRIMES,12
2010,2,21,THEFT-FRAUD,4
2010,2,21,UNAUTHORIZED USE OF A VEHICLE,1
2010,2,21,VEHICLE AND TRAFFIC LAWS,22
2010,2,22,ADMINISTRATIVE CODE,3
2010,2,22,ANTICIPATORY OFFENSES,1
2010,2,22,ARSON,5
2010,2,22,ASSAULT 3 & RELATED OFFENSES,142
2010,2,22,BURGLARY,57
2010,2,22,CRIMINAL MISCHIEF & RELATED OF,107
2010,2,22,CRIMINAL TRESPASS,18
2010,2,22,DANGEROUS DRUGS,60
2010,2,22,DANGEROUS WEAPONS,34
2010,2,22,FELONY ASSAULT,30
2010,2,22,FORGERY,14
2010,2,22,FRAUDS,7
2010,2,22,GAMBLING,1
2010,2,22,GRAND LARCENY,90
2010,2,22,GRAND LARCENY OF MOTOR VEHICLE,26
2010,2,22,HARRASSMENT 2,145
2010,2,22,INTOXICATED & IMPAIRED DRIVING,10
2010,2,22,KIDNAPPING & RELATED OFFENSES,1
2010,2,22,MISCELLANEOUS PENAL LAW,18
2010,2,22,MURDER & NON-NEGL. MANSLAUGHTER,6
2010,2,22,NYS LAWS-UNCLASSIFIED FELONY,1
2010,2,22,OFF. AGNST PUB ORD SENSBLTY &,78
2010,2,22,OFFENSES AGAINST PUBLIC ADMINI,25
2010,2,22,OFFENSES AGAINST THE PERSON,8
2010,2,22,OFFENSES INVOLVING FRAUD,8
2010,2,22,OTHER OFFENSES RELATED TO THEF,1
2010,2,22,PETIT LARCENY,198
2010,2,22,POSSESSION OF STOLEN PROPERTY,7
2010,2,22,RAPE,1
2010,2,22,ROBBERY,35
2010,2,22,SEX CRIMES,19
2010,2,22,THEFT-FRAUD,16
2010,2,22,UNAUTHORIZED USE OF A VEHICLE,3
2010,2,22,VEHICLE AND TRAFFIC LAWS,17
2010,2,23,ADMINISTRATIVE CODE,2
2010,2,23,ASSAULT 3 & RELATED OFFENSES,114
2010,2,23,BURGLARY,67
2010,2,23,CHILD ABANDONMENT/NON SUPPORT,1
2010,2,23,CRIMINAL MISCHIEF & RELATED OF,113
2010,2,23,CRIMINAL TRESPASS,38
2010,2,23,DANGEROUS DRUGS,110
2010,2,23,DANGEROUS WEAPONS,23
2010,2,23,DISORDERLY CONDUCT,1
2010,2,23,ESCAPE 3,1
2010,2,23,FELONY ASSAULT,25
2010,2,23,FORGERY,13
2010,2,23,FRAUDS,7
2010,2,23,FRAUDULENT ACCOSTING,1
2010,2,23,GRAND LARCENY,102
2010,2,23,GRAND LARCENY OF MOTOR VEHICLE,33
2010,2,23,HARRASSMENT 2,139
2010,2,23,INTOXICATED & IMPAIRED DRIVING,9
2010,2,23,MISCELLANEOUS PENAL LAW,21
2010,2,23,MURDER & NON-NEGL. MANSLAUGHTER,2
2010,2,23,NYS LAWS-UNCLASSIFIED FELONY,2
2010,2,23,OFF. AGNST PUB ORD SENSBLTY &,78
2010,2,23,OFFENSES AGAINST PUBLIC ADMINI,27
2010,2,23,OFFENSES AGAINST THE PERSON,2
2010,2,23,OFFENSES INVOLVING FRAUD,1
2010,2,23,OTHER OFFENSES RELATED TO THEF,4
2010,2,23,OTHER STATE LAWS (NON PENAL LA,1
2010,2,23,PETIT LARCENY,174
2010,2,23,POSSESSION OF STOLEN PROPERTY,6
2010,2,23,PROSTITUTION & RELATED OFFENSES,1
2010,2,23,RAPE,2
2010,2,23,ROBBERY,44
2010,2,23,SEX CRIMES,17
2010,2,23,THEFT OF SERVICES,1
2010,2,23,THEFT-FRAUD,19
2010,2,23,UNAUTHORIZED USE OF A VEHICLE,2
2010,2,23,VEHICLE AND TRAFFIC LAWS,26
2010,2,24,ADMINISTRATIVE CODE,4
2010,2,24,ARSON,4
2010,2,24,ASSAULT 3 & RELATED OFFENSES,122
2010,2,24,BURGLAR'S TOOLS,3
2010,2,24,BURGLARY,67
2010,2,24,CRIMINAL MISCHIEF & RELATED OF,141
2010,2,24,CRIMINAL TRESPASS,33
2010,2,24,DANGEROUS DRUGS,163
2010,2,24,DANGEROUS WEAPONS,53
2010,2,24,DISORDERLY CONDUCT,2
2010,2,24,ESCAPE 3,1
2010,2,24,FELONY ASSAULT,32
2010,2,24,FORGERY,30
2010,2,24,FRAUDS,6
2010,2,24,GAMBLING,1
2010,2,24,GRAND LARCENY,86
2010,2,24,GRAND LARCENY OF MOTOR VEHICLE,20
2010,2,24,HARRASSMENT 2,156
2010,2,24,INTOXICATED & IMPAIRED DRIVING,11
2010,2,24,KIDNAPPING & RELATED OFFENSES,1
2010,2,24,MISCELLANEOUS PENAL LAW,35
2010,2,24,OFF. AGNST PUB ORD SENSBLTY &,76
2010,2,24,OFFENSES AGAINST PUBLIC ADMINI,29
2010,2,24,OFFENSES AGAINST THE PERSON,1
2010,2,24,OFFENSES INVOLVING FRAUD,10
2010,2,24,OTHER OFFENSES RELATED TO THEF,2
2010,2,24,PETIT LARCENY,177
2010,2,24,POSSESSION OF STOLEN PROPERTY,16
2010,2,24,RAPE,2
2010,2,24,ROBBERY,37
2010,2,24,SEX CRIMES,20
2010,2,24,THEFT OF SERVICES,1
2010,2,24,THEFT-FRAUD,12
2010,2,24,UNLAWFUL POSS. WEAP. ON SCHOOL,1
2010,2,24,VEHICLE AND TRAFFIC LAWS,16
2010,2,25,ADMINISTRATIVE CODE,1
2010,2,25,ALCOHOLIC BEVERAGE CONTROL LAW,1
2010,2,25,ARSON,2
2010,2,25,ASSAULT 3 & RELATED OFFENSES,102
2010,2,25,BURGLARY,46
2010,2,25,CRIMINAL MISCHIEF & RELATED OF,110
2010,2,25,CRIMINAL TRESPASS,19
2010,2,25,DANGEROUS DRUGS,68
2010,2,25,DANGEROUS WEAPONS,24
2010,2,25,FELONY ASSAULT,32
2010,2,25,FORGERY,16
2010,2,25,FRAUDS,8
2010,2,25,GAMBLING,2
2010,2,25,GRAND LARCENY,86
2010,2,25,GRAND LARCENY OF MOTOR VEHICLE,27
2010,2,25,HARRASSMENT 2,129
2010,2,25,INTOXICATED & IMPAIRED DRIVING,19
2010,2,25,KIDNAPPING & RELATED OFFENSES,1
2010,2,25,MISCELLANEOUS PENAL LAW,30
2010,2,25,OFF. AGNST PUB ORD SENSBLTY &,74
2010,2,25,OFFENSES AGAINST PUBLIC ADMINI,25
2010,2,25,OFFENSES AGAINST THE PERSON,1
2010,2,25,OFFENSES INVOLVING FRAUD,4
2010,2,25,OTHER OFFENSES RELATED TO THEF,5
2010,2,25,PETIT LARCENY,164
2010,2,25,POSSESSION OF STOLEN PROPERTY,10
2010,2,25,RAPE,1
2010,2,25,ROBBERY,36
2010,2,25,SEX CRIMES,11
2010,2,25,THEFT OF SERVICES,1
2010,2,25,THEFT-FRAUD,20
2010,2,25,UNAUTHORIZED USE OF A VEHICLE,3
2010,2,25,VEHICLE AND TRAFFIC LAWS,16
2010,2,26,ADMINISTRATIVE CODE,3
2010,2,26,ARSON,3
2010,2,26,ASSAULT 3 & RELATED OFFENSES,107
2010,2,26,BURGLARY,32
2010,2,26,CRIMINAL MISCHIEF & RELATED OF,102
2010,2,26,CRIMINAL TRESPASS,16
2010,2,26,DANGEROUS DRUGS,62
2010,2,26,DANGEROUS WEAPONS,24
2010,2,26,FELONY ASSAULT,37
2010,2,26,FORGERY,6
2010,2,26,FRAUDS,10
2010,2,26,GRAND LARCENY,69
2010,2,26,GRAND LARCENY OF MOTOR VEHICLE,14
2010,2,26,HARRASSMENT 2,117
2010,2,26,INTOXICATED & IMPAIRED DRIVING,5
2010,2,26,KIDNAPPING & RELATED OFFENSES,1
2010,2,26,MISCELLANEOUS PENAL LAW,22
2010,2,26,OFF. AGNST PUB ORD SENSBLTY &,57
2010,2,26,OFFENSES AGAINST PUBLIC ADMINI,27
2010,2,26,OFFENSES AGAINST THE PERSON,2
2010,2,26,OTHER OFFENSES RELATED TO THEF,4
2010,2,26,PETIT LARCENY,134
2010,2,26,POSSESSION OF STOLEN PROPERTY,1
2010,2,26,RAPE,5
2010,2,26,ROBBERY,30
2010,2,26,SEX CRIMES,3
2010,2,26,THEFT OF SERVICES,1
2010,2,26,THEFT-FRAUD,20
2010,2,26,UNAUTHORIZED USE OF A VEHICLE,3
2010,2,26,VEHICLE AND TRAFFIC LAWS,15
2010,2,27,ADMINISTRATIVE CODE,1
2010,2,27,ALCOHOLIC BEVERAGE CONTROL LAW,1
2010,2,27,ARSON,4
2010,2,27,ASSAULT 3 & RELATED OFFENSES,119
2010,2,27,BURGLARY,41
2010,2,27,CHILD ABANDONMENT/NON SUPPORT,1
2010,2,27,CRIMINAL MISCHIEF & RELATED OF,123
2010,2,27,CRIMINAL TRESPASS,31
2010,2,27,DANGEROUS DRUGS,119
2010,2,27,DANGEROUS WEAPONS,44
2010,2,27,FELONY ASSAULT,54
2010,2,27,FORGERY,9
2010,2,27,FRAUDS,5
2010,2,27,GRAND LARCENY,80
2010,2,27,GRAND LARCENY OF MOTOR VEHICLE,14
2010,2,27,HARRASSMENT 2,151
2010,2,27,INTOXICATED & IMPAIRED DRIVING,26
2010,2,27,KIDNAPPING & RELATED OFFENSES,2
2010,2,27,MISCELLANEOUS PENAL LAW,27
2010,2,27,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,2,27,NYS LAWS-UNCLASSIFIED FELONY,1
2010,2,27,OFF. AGNST PUB ORD SENSBLTY &,64
2010,2,27,OFFENSES AGAINST PUBLIC ADMINI,26
2010,2,27,OFFENSES AGAINST THE PERSON,4
2010,2,27,OFFENSES INVOLVING FRAUD,5
2010,2,27,OTHER OFFENSES RELATED TO THEF,3
2010,2,27,OTHER STATE LAWS (NON PENAL LA,2
2010,2,27,PETIT LARCENY,188
2010,2,27,POSSESSION OF STOLEN PROPERTY,8
2010,2,27,PROSTITUTION & RELATED OFFENSES,1
2010,2,27,RAPE,6
2010,2,27,ROBBERY,40
2010,2,27,SEX CRIMES,12
2010,2,27,THEFT-FRAUD,11
2010,2,27,UNAUTHORIZED USE OF A VEHICLE,2
2010,2,27,VEHICLE AND TRAFFIC LAWS,15
2010,2,28,ADMINISTRATIVE CODE,3
2010,2,28,ARSON,3
2010,2,28,ASSAULT 3 & RELATED OFFENSES,148
2010,2,28,BURGLAR'S TOOLS,1
2010,2,28,BURGLARY,36
2010,2,28,CRIMINAL MISCHIEF & RELATED OF,109
2010,2,28,CRIMINAL TRESPASS,13
2010,2,28,DANGEROUS DRUGS,53
2010,2,28,DANGEROUS WEAPONS,21
2010,2,28,FELONY ASSAULT,35
2010,2,28,FORGERY,11
2010,2,28,FRAUDS,7
2010,2,28,GRAND LARCENY,64
2010,2,28,GRAND LARCENY OF MOTOR VEHICLE,29
2010,2,28,HARRASSMENT 2,134
2010,2,28,INTOXICATED & IMPAIRED DRIVING,42
2010,2,28,INTOXICATED/IMPAIRED DRIVING,1
2010,2,28,MISCELLANEOUS PENAL LAW,22
2010,2,28,MURDER & NON-NEGL. MANSLAUGHTER,3
2010,2,28,NEW YORK CITY HEALTH CODE,1
2010,2,28,NYS LAWS-UNCLASSIFIED FELONY,2
2010,2,28,OFF. AGNST PUB ORD SENSBLTY &,81
2010,2,28,OFFENSES AGAINST PUBLIC ADMINI,30
2010,2,28,OFFENSES AGAINST THE PERSON,1
2010,2,28,OFFENSES INVOLVING FRAUD,5
2010,2,28,OFFENSES RELATED TO CHILDREN,1
2010,2,28,OTHER OFFENSES RELATED TO THEF,2
2010,2,28,PETIT LARCENY,120
2010,2,28,RAPE,5
2010,2,28,ROBBERY,30
2010,2,28,SEX CRIMES,10
2010,2,28,THEFT-FRAUD,6
2010,2,28,UNAUTHORIZED USE OF A VEHICLE,5
2010,2,28,VEHICLE AND TRAFFIC LAWS,20
2010,3,1,ADMINISTRATIVE CODE,3
2010,3,1,ARSON,6
2010,3,1,ASSAULT 3 & RELATED OFFENSES,159
2010,3,1,BURGLARY,48
2010,3,1,CRIMINAL MISCHIEF & RELATED OF,203
2010,3,1,CRIMINAL TRESPASS,18
2010,3,1,DANGEROUS DRUGS,63
2010,3,1,DANGEROUS WEAPONS,28
2010,3,1,FELONY ASSAULT,42
2010,3,1,FORGERY,14
2010,3,1,FRAUDS,20
2010,3,1,GRAND LARCENY,116
2010,3,1,GRAND LARCENY OF MOTOR VEHICLE,21
2010,3,1,HARRASSMENT 2,208
2010,3,1,INTOXICATED & IMPAIRED DRIVING,16
2010,3,1,KIDNAPPING & RELATED OFFENSES,1
2010,3,1,MISCELLANEOUS PENAL LAW,33
2010,3,1,MURDER & NON-NEGL. MANSLAUGHTER,2
2010,3,1,OFF. AGNST PUB ORD SENSBLTY &,155
2010,3,1,OFFENSES AGAINST PUBLIC ADMINI,33
2010,3,1,OFFENSES AGAINST THE PERSON,1
2010,3,1,OFFENSES INVOLVING FRAUD,6
2010,3,1,OTHER OFFENSES RELATED TO THEF,3
2010,3,1,OTHER STATE LAWS (NON PENAL LA,2
2010,3,1,PETIT LARCENY,209
2010,3,1,POSSESSION OF STOLEN PROPERTY,3
2010,3,1,PROSTITUTION & RELATED OFFENSES,1
2010,3,1,RAPE,12
2010,3,1,ROBBERY,51
2010,3,1,SEX CRIMES,38
2010,3,1,THEFT-FRAUD,46
2010,3,1,UNAUTHORIZED USE OF A VEHICLE,3
2010,3,1,VEHICLE AND TRAFFIC LAWS,11
2010,3,2,ADMINISTRATIVE CODE,3
2010,3,2,ARSON,4
2010,3,2,ASSAULT 3 & RELATED OFFENSES,123
2010,3,2,BURGLAR'S TOOLS,1
2010,3,2,BURGLARY,31
2010,3,2,CRIMINAL MISCHIEF & RELATED OF,110
2010,3,2,CRIMINAL TRESPASS,27
2010,3,2,DANGEROUS DRUGS,130
2010,3,2,DANGEROUS WEAPONS,48
2010,3,2,FELONY ASSAULT,42
2010,3,2,FORGERY,22
2010,3,2,FRAUDS,12
2010,3,2,FRAUDULENT ACCOSTING,4
2010,3,2,GRAND LARCENY,94
2010,3,2,GRAND LARCENY OF MOTOR VEHICLE,22
2010,3,2,HARRASSMENT 2,175
2010,3,2,INTOXICATED & IMPAIRED DRIVING,7
2010,3,2,MISCELLANEOUS PENAL LAW,30
2010,3,2,NYS LAWS-UNCLASSIFIED FELONY,2
2010,3,2,OFF. AGNST PUB ORD SENSBLTY &,96
2010,3,2,OFFENSES AGAINST PUBLIC ADMINI,34
2010,3,2,OFFENSES AGAINST THE PERSON,2
2010,3,2,OFFENSES INVOLVING FRAUD,8
2010,3,2,OTHER OFFENSES RELATED TO THEF,1
2010,3,2,OTHER STATE LAWS (NON PENAL LA,4
2010,3,2,PETIT LARCENY,209
2010,3,2,PETIT LARCENY OF MOTOR VEHICLE,1
2010,3,2,POSSESSION OF STOLEN PROPERTY,8
2010,3,2,PROSTITUTION & RELATED OFFENSES,2
2010,3,2,RAPE,1
2010,3,2,ROBBERY,34
2010,3,2,SEX CRIMES,16
2010,3,2,THEFT-FRAUD,12
2010,3,2,UNAUTHORIZED USE OF A VEHICLE,5
2010,3,2,VEHICLE AND TRAFFIC LAWS,18
2010,3,3,ADMINISTRATIVE CODE,6
2010,3,3,ARSON,2
2010,3,3,ASSAULT 3 & RELATED OFFENSES,131
2010,3,3,BURGLAR'S TOOLS,1
2010,3,3,BURGLARY,57
2010,3,3,CRIMINAL MISCHIEF & RELATED OF,108
2010,3,3,CRIMINAL TRESPASS,34
2010,3,3,DANGEROUS DRUGS,145
2010,3,3,DANGEROUS WEAPONS,60
2010,3,3,FELONY ASSAULT,45
2010,3,3,FORGERY,22
2010,3,3,FRAUDS,10
2010,3,3,FRAUDULENT ACCOSTING,3
2010,3,3,GRAND LARCENY,109
2010,3,3,GRAND LARCENY OF MOTOR VEHICLE,28
2010,3,3,HARRASSMENT 2,172
2010,3,3,INTOXICATED & IMPAIRED DRIVING,16
2010,3,3,KIDNAPPING & RELATED OFFENSES,1
2010,3,3,MISCELLANEOUS PENAL LAW,40
2010,3,3,NYS LAWS-UNCLASSIFIED FELONY,8
2010,3,3,OFF. AGNST PUB ORD SENSBLTY &,94
2010,3,3,OFFENSES AGAINST PUBLIC ADMINI,28
2010,3,3,OFFENSES AGAINST THE PERSON,2
2010,3,3,OFFENSES INVOLVING FRAUD,3
2010,3,3,OTHER OFFENSES RELATED TO THEF,2
2010,3,3,OTHER STATE LAWS,1
2010,3,3,PETIT LARCENY,190
2010,3,3,POSSESSION OF STOLEN PROPERTY,8
2010,3,3,RAPE,3
2010,3,3,ROBBERY,49
2010,3,3,SEX CRIMES,17
2010,3,3,THEFT-FRAUD,18
2010,3,3,UNAUTHORIZED USE OF A VEHICLE,5
2010,3,3,VEHICLE AND TRAFFIC LAWS,27
2010,3,4,ADMINISTRATIVE CODE,2
2010,3,4,ARSON,5
2010,3,4,ASSAULT 3 & RELATED OFFENSES,137
2010,3,4,BURGLAR'S TOOLS,1
2010,3,4,BURGLARY,50
2010,3,4,CRIMINAL MISCHIEF & RELATED OF,139
2010,3,4,CRIMINAL TRESPASS,36
2010,3,4,DANGEROUS DRUGS,153
2010,3,4,DANGEROUS WEAPONS,57
2010,3,4,FELONY ASSAULT,42
2010,3,4,FORGERY,20
2010,3,4,FRAUDS,7
2010,3,4,GAMBLING,1
2010,3,4,GRAND LARCENY,82
2010,3,4,GRAND LARCENY OF MOTOR VEHICLE,26
2010,3,4,HARRASSMENT 2,180
2010,3,4,INTOXICATED & IMPAIRED DRIVING,15
2010,3,4,KIDNAPPING & RELATED OFFENSES,1
2010,3,4,MISCELLANEOUS PENAL LAW,25
2010,3,4,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,3,4,NYS LAWS-UNCLASSIFIED FELONY,3
2010,3,4,OFF. AGNST PUB ORD SENSBLTY &,74
2010,3,4,OFFENSES AGAINST PUBLIC ADMINI,25
2010,3,4,OFFENSES AGAINST THE PERSON,8
2010,3,4,OFFENSES INVOLVING FRAUD,13
2010,3,4,OTHER OFFENSES RELATED TO THEF,2
2010,3,4,OTHER STATE LAWS (NON PENAL LA,1
2010,3,4,PETIT LARCENY,201
2010,3,4,POSSESSION OF STOLEN PROPERTY,13
2010,3,4,RAPE,1
2010,3,4,ROBBERY,59
2010,3,4,SEX CRIMES,21
2010,3,4,THEFT OF SERVICES,1
2010,3,4,THEFT-FRAUD,21
2010,3,4,UNAUTHORIZED USE OF A VEHICLE,5
2010,3,4,VEHICLE AND TRAFFIC LAWS,20
2010,3,5,ADMINISTRATIVE CODE,4
2010,3,5,ALCOHOLIC BEVERAGE CONTROL LAW,1
2010,3,5,ARSON,6
2010,3,5,ASSAULT 3 & RELATED OFFENSES,156
2010,3,5,BURGLAR'S TOOLS,1
2010,3,5,BURGLARY,69
2010,3,5,CRIMINAL MISCHIEF & RELATED OF,145
2010,3,5,CRIMINAL TRESPASS,49
2010,3,5,DANGEROUS DRUGS,161
2010,3,5,DANGEROUS WEAPONS,61
2010,3,5,DISORDERLY CONDUCT,1
2010,3,5,FELONY ASSAULT,53
2010,3,5,FORGERY,21
2010,3,5,FRAUDS,16
2010,3,5,FRAUDULENT ACCOSTING,1
2010,3,5,GAMBLING,1
2010,3,5,GRAND LARCENY,106
2010,3,5,GRAND LARCENY OF MOTOR VEHICLE,25
2010,3,5,HARRASSMENT 2,163
2010,3,5,INTOXICATED & IMPAIRED DRIVING,25
2010,3,5,KIDNAPPING & RELATED OFFENSES,1
2010,3,5,MISCELLANEOUS PENAL LAW,33
2010,3,5,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,3,5,OFF. AGNST PUB ORD SENSBLTY &,81
2010,3,5,OFFENSES AGAINST PUBLIC ADMINI,33
2010,3,5,OFFENSES AGAINST THE PERSON,3
2010,3,5,OFFENSES INVOLVING FRAUD,10
2010,3,5,OTHER OFFENSES RELATED TO THEF,5
2010,3,5,PETIT LARCENY,235
2010,3,5,POSSESSION OF STOLEN PROPERTY,18
2010,3,5,RAPE,1
2010,3,5,ROBBERY,55
2010,3,5,SEX CRIMES,21
2010,3,5,THEFT OF SERVICES,1
2010,3,5,THEFT-FRAUD,12
2010,3,5,UNAUTHORIZED USE OF A VEHICLE,8
2010,3,5,VEHICLE AND TRAFFIC LAWS,20
2010,3,6,ADMINISTRATIVE CODE,6
2010,3,6,ARSON,6
2010,3,6,ASSAULT 3 & RELATED OFFENSES,172
2010,3,6,BURGLAR'S TOOLS,1
2010,3,6,BURGLARY,28
2010,3,6,CRIMINAL MISCHIEF & RELATED OF,146
2010,3,6,CRIMINAL TRESPASS,31
2010,3,6,DANGEROUS DRUGS,140
2010,3,6,DANGEROUS WEAPONS,66
2010,3,6,FELONY ASSAULT,55
2010,3,6,FORGERY,15
2010,3,6,FRAUDS,9
2010,3,6,GAMBLING,1
2010,3,6,GRAND LARCENY,83
2010,3,6,GRAND LARCENY OF MOTOR VEHICLE,23
2010,3,6,HARRASSMENT 2,137
2010,3,6,INTOXICATED & IMPAIRED DRIVING,48
2010,3,6,MISCELLANEOUS PENAL LAW,39
2010,3,6,MURDER & NON-NEGL. MANSLAUGHTER,1
2010,3,6,NYS LAWS-UNCLASSIFIED FELONY,2
2010,3,6,OFF. AGNST PUB ORD SENSBLTY &,63
2010,3,6,OFFENSES AGAINST PUBLIC ADMINI,46
2010,3,6,OFFENSES AGAINST THE PERSON,5
2010,3,6,OFFENSES INVOLVING FRAUD,13
2010,3,6,OFFENSES RELATED TO CHILDREN,5
2010,3,6,OTHER OFFENSES RELATED TO THEF,3
2010,3,6,OTHER STATE LAWS (NON PENAL LA,2
2010,3,6,PETIT LARCENY,190
2010,3,6,POSSESSION OF STOLEN PROPERTY,9
2010,3,6,RAPE,5
2010,3,6,ROBBERY,40
2010,3,6,SEX CRIMES,14
2010,3,6,THEFT-FRAUD,7
2010,3,6,UNAUTHORIZED USE OF A VEHICLE,3
2010,3,6,VEHICLE AND TRAFFIC LAWS,23
2010,3,7,ADMINISTRATIVE CODE,3
2010,3,7,ARSON,5
2010,3,7,ASSAULT 3 & RELATED OFFENSES,176
2010,3,7,BURGLARY,28
2010,3,7,CRIMINAL MISCHIEF & RELATED OF,122
2010,3,7,CRIMINAL TRESPASS,20
2010,3,7,DANGEROUS DRUGS,72
2010,3,7,DANGEROUS WEAPONS,24
2010,3,7,FELONY ASSAULT,62
2010,3,7,FORGERY,8
2010,3,7,FRAUDS,7
2010,3,7,GAMBLING,3
2010,3,7,GRAND LARCENY,69
2010,3,7,GRAND LARCENY OF MOTOR VEHICLE,23
2010,3,7,HARRASSMENT 2,141
2010,3,7,INTOXICATED & IMPAIRED DRIVING,44
2010,3,7,KIDNAPPING & RELATED OFFENSES,2
2010,3,7,MISCELLANEOUS PENAL LAW,26
2010,3,7,NYS LAWS-UNCLASSIFIED FELONY,1
2010,3,7,OFF. AGNST PUB ORD SENSBLTY &,91
2010,3,7,OFFENSES AGAINST PUBLIC ADMINI,45
2010,3,7,OFFENSES AGAINST THE PERSON,2
2010,3,7,OFFENSES INVOLVING FRAUD,10
2010,3,7,OFFENSES RELATED TO CHILDREN,3
2010,3,7,OTHER OFFENSES RELATED TO THEF,3
2010,3,7,OTHER STATE LAWS (NON PENAL LA,1
2010,3,7,PETIT LARCENY,167
2010,3,7,POSSESSION OF STOLEN PROPERTY,4
2010,3,7,RAPE,5
2010,3,7,ROBBERY,38
2010,3,7,SEX CRIMES,11
2010,3,7,THEFT-FRAUD,3
2010,3,7,UNAUTHORIZED USE OF A VEHICLE,3
2010,3,7,VEHICLE AND TRAFFIC LAWS,22
2010,3,8,ADMINISTRATIVE CODE,3
2010,3,8,ARSON,5
2010,3,8,ASSAULT 3 & RELATED OFFENSES,155
2010,3,8,BURGLARY,59
2010,3,8,CRIMINAL MISCHIEF & RELATED OF,114
2010,3,8,CRIMINAL TRESPASS,20
2010,3,8,DANGEROUS DRUGS,85
2010,3,8,DANGEROUS WEAPONS,15
2010,3,8,ENDAN WELFARE INCOMP,1
2010,3,8,FELONY ASSAULT,48
2010,3,8,FORGERY,12
2010,3,8,FRAUDS,5
2010,3,8,GRAND LARCENY,102
2010,3,8,GRAND LARCENY OF MOTOR VEHICLE,25
2010,3,8,HARRASSMENT 2,168
2010,3,8,INTOXICATED & IMPAIRED DRIVING,11
2010,3,8,INTOXICATED/IMPAIRED DRIVING,1
2010,3,8,MISCELLANEOUS PENAL LAW,28
2010,3,8,MURDER & NON-NEGL. MANSLAUGHTER,2
2010,3,8,NYS LAWS-UNCLASSIFIED FELONY,2
2010,3,8,OFF. AGNST PUB ORD SENSBLTY &,95
2010,3,8,OFFENSES AGAINST PUBLIC ADMINI,20
2010,3,8,OFFENSES AGAINST THE PERSON,3
2010,3,8,OFFENSES INVOLVING FRAUD,4
2010,3,8,PETIT LARCENY,233
2010,3,8,PETIT LARCENY OF MOTOR VEHICLE,1
2010,3,8,POSSESSION OF STOLEN PROPERTY,12
2010,3,8,RAPE,2
2010,3,8,ROBBERY,46
2010,3,8,SEX CRIMES,16
2010,3,8,THEFT-FRAUD,14
2010,3,8,UNAUTHORIZED USE OF A VEHICLE,4
2010,3,8,VEHICLE AND TRAFFIC LAWS,20
2010,3,9,ADMINISTRATIVE CODE,2
2010,3,9,ARSON,4
2010,3,9,ASSAULT 3 & RELATED OFFENSES,170
2010,3,9,BURGLAR'S TOOLS,1
2010,3,9,BURGLARY,46
