year,month,day,ofns_desc,count
2008,2,28,ARSON,3
2008,2,28,ASSAULT 3 & RELATED OFFENSES,125
2008,2,28,BURGLARY,42
2008,2,28,CHILD ABANDONMENT/NON SUPPORT,2
2008,2,28,CRIMINAL MISCHIEF & RELATED OF,124
2008,2,28,CRIMINAL TRESPASS,36
2008,2,28,DANGEROUS DRUGS,106
2008,2,28,DANGEROUS WEAPONS,34
2008,2,28,FELONY ASSAULT,27
2008,2,28,FORGERY,23
2008,2,28,FRAUDS,15
2008,2,28,GAMBLING,1
2008,2,28,GRAND LARCENY,110
2008,2,28,GRAND LARCENY OF MOTOR VEHICLE,25
2008,2,28,HARRASSMENT 2,158
2008,2,28,INTOXICATED & IMPAIRED DRIVING,17
2008,2,28,MISCELLANEOUS PENAL LAW,34
2008,2,28,NYS LAWS-UNCLASSIFIED FELONY,2
2008,2,28,OFF. AGNST PUB ORD SENSBLTY &,108
2008,2,28,OFFENSES AGAINST PUBLIC ADMINI,33
2008,2,28,OFFENSES INVOLVING FRAUD,4
2008,2,28,OTHER OFFENSES RELATED TO THEF,1
2008,2,28,OTHER STATE LAWS (NON PENAL LA,3
2008,2,28,PETIT LARCENY,219
2008,2,28,POSSESSION OF STOLEN PROPERTY,13
2008,2,28,RAPE,1
2008,2,28,ROBBERY,39
2008,2,28,SEX CRIMES,14
2008,2,28,THEFT-FRAUD,18
2008,2,28,UNAUTHORIZED USE OF A VEHICLE,4
2008,2,28,VEHICLE AND TRAFFIC LAWS,25
2008,2,29,ADMINISTRATIVE CODE,3
2008,2,29,ALCOHOLIC BEVERAGE CONTROL LAW,1
2008,2,29,ARSON,3
2008,2,29,ASSAULT 3 & RELATED OFFENSES,147
2008,2,29,BURGLARY,47
2008,2,29,CRIMINAL MISCHIEF & RELATED OF,165
2008,2,29,CRIMINAL TRESPASS,35
2008,2,29,DANGEROUS DRUGS,119
2008,2,29,DANGEROUS WEAPONS,41
2008,2,29,FELONY ASSAULT,43
2008,2,29,FORGERY,23
2008,2,29,FRAUDS,11
2008,2,29,FRAUDULENT ACCOSTING,1
2008,2,29,GAMBLING,3
2008,2,29,GRAND LARCENY,108
2008,2,29,GRAND LARCENY OF MOTOR VEHICLE,31
2008,2,29,HARRASSMENT 2,160
2008,2,29,INTOXICATED & IMPAIRED DRIVING,28
2008,2,29,MISCELLANEOUS PENAL LAW,29
2008,2,29,MURDER & NON-NEGL. MANSLAUGHTER,2
2008,2,29,NYS LAWS-UNCLASSIFIED FELONY,1
2008,2,29,OFF. AGNST PUB ORD SENSBLTY &,74
2008,2,29,OFFENSES AGAINST PUBLIC ADMINI,30
2008,2,29,OFFENSES AGAINST THE PERSON,3
2008,2,29,OFFENSES INVOLVING FRAUD,5
2008,2,29,OTHER OFFENSES RELATED TO THEF,1
2008,2,29,OTHER STATE LAWS (NON PENAL LA,1
2008,2,29,PETIT LARCENY,191
2008,2,29,POSSESSION OF STOLEN PROPERTY,11
2008,2,29,RAPE,1
2008,2,29,ROBBERY,44
2008,2,29,SEX CRIMES,14
2008,2,29,THEFT-FRAUD,22
2008,2,29,UNAUTHORIZED USE OF A VEHICLE,2
2008,2,29,VEHICLE AND TRAFFIC LAWS,24
2008,3,1,ADMINISTRATIVE CODE,4
2008,3,1,ARSON,10
2008,3,1,ASSAULT 3 & RELATED OFFENSES,137
2008,3,1,BURGLARY,47
2008,3,1,CRIMINAL MISCHIEF & RELATED OF,208
2008,3,1,CRIMINAL TRESPASS,31
2008,3,1,DANGEROUS DRUGS,128
2008,3,1,DANGEROUS WEAPONS,38
2008,3,1,FELONY ASSAULT,37
2008,3,1,FORGERY,25
2008,3,1,FRAUDS,23
2008,3,1,GRAND LARCENY,151
2008,3,1,GRAND LARCENY OF MOTOR VEHICLE,34
2008,3,1,HARRASSMENT 2,160
2008,3,1,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
2008,3,1,INTOXICATED & IMPAIRED DRIVING,43
2008,3,1,KIDNAPPING & RELATED OFFENSES,1
2008,3,1,MISCELLANEOUS PENAL LAW,40
2008,3,1,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,1,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,1,OFF. AGNST PUB ORD SENSBLTY &,151
2008,3,1,OFFENSES AGAINST PUBLIC ADMINI,30
2008,3,1,OFFENSES AGAINST THE PERSON,1
2008,3,1,OFFENSES INVOLVING FRAUD,9
2008,3,1,OTHER OFFENSES RELATED TO THEF,3
2008,3,1,PETIT LARCENY,184
2008,3,1,PETIT LARCENY OF MOTOR VEHICLE,1
2008,3,1,POSSESSION OF STOLEN PROPERTY,7
2008,3,1,RAPE,15
2008,3,1,ROBBERY,52
2008,3,1,SEX CRIMES,31
2008,3,1,THEFT-FRAUD,54
2008,3,1,UNAUTHORIZED USE OF A VEHICLE,6
2008,3,1,VEHICLE AND TRAFFIC LAWS,15
2008,3,2,ADMINISTRATIVE CODE,3
2008,3,2,ARSON,7
2008,3,2,ASSAULT 3 & RELATED OFFENSES,160
2008,3,2,BURGLARY,26
2008,3,2,CRIMINAL MISCHIEF & RELATED OF,159
2008,3,2,CRIMINAL TRESPASS,15
2008,3,2,DANGEROUS DRUGS,73
2008,3,2,DANGEROUS WEAPONS,16
2008,3,2,ENDAN WELFARE INCOMP,1
2008,3,2,FELONY ASSAULT,46
2008,3,2,FORGERY,16
2008,3,2,FRAUDS,6
2008,3,2,GAMBLING,1
2008,3,2,GRAND LARCENY,88
2008,3,2,GRAND LARCENY OF MOTOR VEHICLE,22
2008,3,2,HARRASSMENT 2,147
2008,3,2,INTOXICATED & IMPAIRED DRIVING,41
2008,3,2,MISCELLANEOUS PENAL LAW,27
2008,3,2,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,2,NYS LAWS-UNCLASSIFIED FELONY,2
2008,3,2,OFF. AGNST PUB ORD SENSBLTY &,85
2008,3,2,OFFENSES AGAINST PUBLIC ADMINI,32
2008,3,2,OFFENSES AGAINST THE PERSON,2
2008,3,2,OFFENSES INVOLVING FRAUD,4
2008,3,2,PETIT LARCENY,180
2008,3,2,POSSESSION OF STOLEN PROPERTY,4
2008,3,2,RAPE,5
2008,3,2,ROBBERY,49
2008,3,2,SEX CRIMES,11
2008,3,2,THEFT-FRAUD,6
2008,3,2,UNAUTHORIZED USE OF A VEHICLE,4
2008,3,2,VEHICLE AND TRAFFIC LAWS,15
2008,3,3,ADMINISTRATIVE CODE,3
2008,3,3,ARSON,6
2008,3,3,ASSAULT 3 & RELATED OFFENSES,146
2008,3,3,BURGLARY,43
2008,3,3,CRIMINAL MISCHIEF & RELATED OF,154
2008,3,3,CRIMINAL TRESPASS,17
2008,3,3,DANGEROUS DRUGS,85
2008,3,3,DANGEROUS WEAPONS,32
2008,3,3,FELONY ASSAULT,46
2008,3,3,FORGERY,7
2008,3,3,FRAUDS,8
2008,3,3,GRAND LARCENY,104
2008,3,3,GRAND LARCENY OF MOTOR VEHICLE,34
2008,3,3,HARRASSMENT 2,175
2008,3,3,INTOXICATED & IMPAIRED DRIVING,15
2008,3,3,KIDNAPPING & RELATED OFFENSES,1
2008,3,3,MISCELLANEOUS PENAL LAW,25
2008,3,3,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,3,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,3,OFF. AGNST PUB ORD SENSBLTY &,87
2008,3,3,OFFENSES AGAINST PUBLIC ADMINI,27
2008,3,3,OFFENSES AGAINST THE PERSON,3
2008,3,3,OFFENSES INVOLVING FRAUD,5
2008,3,3,PETIT LARCENY,188
2008,3,3,POSSESSION OF STOLEN PROPERTY,7
2008,3,3,RAPE,5
2008,3,3,ROBBERY,61
2008,3,3,SEX CRIMES,13
2008,3,3,THEFT-FRAUD,34
2008,3,3,UNAUTHORIZED USE OF A VEHICLE,2
2008,3,3,VEHICLE AND TRAFFIC LAWS,16
2008,3,4,ADMINISTRATIVE CODE,4
2008,3,4,ASSAULT 3 & RELATED OFFENSES,106
2008,3,4,BURGLARY,51
2008,3,4,CRIMINAL MISCHIEF & RELATED OF,146
2008,3,4,CRIMINAL TRESPASS,44
2008,3,4,DANGEROUS DRUGS,153
2008,3,4,DANGEROUS WEAPONS,43
2008,3,4,ENDAN WELFARE INCOMP,1
2008,3,4,FELONY ASSAULT,38
2008,3,4,FORGERY,19
2008,3,4,FRAUDS,13
2008,3,4,GRAND LARCENY,90
2008,3,4,GRAND LARCENY OF MOTOR VEHICLE,29
2008,3,4,HARRASSMENT 2,169
2008,3,4,HOMICIDE-NEGLIGENT-VEHICLE,1
2008,3,4,INTOXICATED & IMPAIRED DRIVING,22
2008,3,4,KIDNAPPING & RELATED OFFENSES,2
2008,3,4,MISCELLANEOUS PENAL LAW,35
2008,3,4,MURDER & NON-NEGL. MANSLAUGHTER,3
2008,3,4,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,4,OFF. AGNST PUB ORD SENSBLTY &,94
2008,3,4,OFFENSES AGAINST PUBLIC ADMINI,29
2008,3,4,OFFENSES AGAINST THE PERSON,4
2008,3,4,OFFENSES INVOLVING FRAUD,4
2008,3,4,OTHER OFFENSES RELATED TO THEF,2
2008,3,4,OTHER STATE LAWS (NON PENAL LA,3
2008,3,4,PETIT LARCENY,200
2008,3,4,POSSESSION OF STOLEN PROPERTY,9
2008,3,4,RAPE,3
2008,3,4,ROBBERY,41
2008,3,4,SEX CRIMES,14
2008,3,4,THEFT OF SERVICES,1
2008,3,4,THEFT-FRAUD,21
2008,3,4,UNAUTHORIZED USE OF A VEHICLE,4
2008,3,4,VEHICLE AND TRAFFIC LAWS,19
2008,3,5,ADMINISTRATIVE CODE,7
2008,3,5,ALCOHOLIC BEVERAGE CONTROL LAW,1
2008,3,5,ARSON,5
2008,3,5,ASSAULT 3 & RELATED OFFENSES,132
2008,3,5,BURGLAR'S TOOLS,1
2008,3,5,BURGLARY,52
2008,3,5,CRIMINAL MISCHIEF & RELATED OF,161
2008,3,5,CRIMINAL TRESPASS,42
2008,3,5,DANGEROUS DRUGS,146
2008,3,5,DANGEROUS WEAPONS,44
2008,3,5,FELONY ASSAULT,38
2008,3,5,FORGERY,32
2008,3,5,FRAUDS,10
2008,3,5,FRAUDULENT ACCOSTING,1
2008,3,5,GRAND LARCENY,93
2008,3,5,GRAND LARCENY OF MOTOR VEHICLE,31
2008,3,5,HARRASSMENT 2,164
2008,3,5,INTOXICATED & IMPAIRED DRIVING,12
2008,3,5,MISCELLANEOUS PENAL LAW,36
2008,3,5,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,5,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,5,OFF. AGNST PUB ORD SENSBLTY &,81
2008,3,5,OFFENSES AGAINST PUBLIC ADMINI,33
2008,3,5,OFFENSES AGAINST THE PERSON,2
2008,3,5,OFFENSES INVOLVING FRAUD,5
2008,3,5,OFFENSES RELATED TO CHILDREN,1
2008,3,5,OTHER OFFENSES RELATED TO THEF,3
2008,3,5,PETIT LARCENY,192
2008,3,5,PETIT LARCENY OF MOTOR VEHICLE,1
2008,3,5,POSSESSION OF STOLEN PROPERTY,14
2008,3,5,RAPE,5
2008,3,5,ROBBERY,56
2008,3,5,SEX CRIMES,20
2008,3,5,THEFT-FRAUD,21
2008,3,5,UNAUTHORIZED USE OF A VEHICLE,4
2008,3,5,VEHICLE AND TRAFFIC LAWS,13
2008,3,6,ADMINISTRATIVE CODE,2
2008,3,6,ARSON,3
2008,3,6,ASSAULT 3 & RELATED OFFENSES,121
2008,3,6,BURGLAR'S TOOLS,1
2008,3,6,BURGLARY,46
2008,3,6,CRIMINAL MISCHIEF & RELATED OF,156
2008,3,6,CRIMINAL TRESPASS,43
2008,3,6,DANGEROUS DRUGS,158
2008,3,6,DANGEROUS WEAPONS,44
2008,3,6,FELONY ASSAULT,35
2008,3,6,FORGERY,23
2008,3,6,FRAUDS,10
2008,3,6,FRAUDULENT ACCOSTING,5
2008,3,6,GRAND LARCENY,92
2008,3,6,GRAND LARCENY OF MOTOR VEHICLE,32
2008,3,6,HARRASSMENT 2,151
2008,3,6,INTOXICATED & IMPAIRED DRIVING,26
2008,3,6,MISCELLANEOUS PENAL LAW,44
2008,3,6,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,6,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,6,OFF. AGNST PUB ORD SENSBLTY &,99
2008,3,6,OFFENSES AGAINST PUBLIC ADMINI,45
2008,3,6,OFFENSES AGAINST THE PERSON,4
2008,3,6,OFFENSES INVOLVING FRAUD,7
2008,3,6,OTHER STATE LAWS (NON PENAL LA,5
2008,3,6,PETIT LARCENY,230
2008,3,6,PETIT LARCENY OF MOTOR VEHICLE,1
2008,3,6,POSSESSION OF STOLEN PROPERTY,8
2008,3,6,RAPE,5
2008,3,6,ROBBERY,44
2008,3,6,SEX CRIMES,18
2008,3,6,THEFT-FRAUD,13
2008,3,6,UNAUTHORIZED USE OF A VEHICLE,4
2008,3,6,VEHICLE AND TRAFFIC LAWS,24
2008,3,7,ADMINISTRATIVE CODE,5
2008,3,7,ARSON,5
2008,3,7,ASSAULT 3 & RELATED OFFENSES,149
2008,3,7,BURGLARY,44
2008,3,7,CRIMINAL MISCHIEF & RELATED OF,175
2008,3,7,CRIMINAL TRESPASS,49
2008,3,7,DANGEROUS DRUGS,146
2008,3,7,DANGEROUS WEAPONS,50
2008,3,7,FELONY ASSAULT,32
2008,3,7,FORGERY,18
2008,3,7,FRAUDS,13
2008,3,7,FRAUDULENT ACCOSTING,3
2008,3,7,GRAND LARCENY,146
2008,3,7,GRAND LARCENY OF MOTOR VEHICLE,39
2008,3,7,HARRASSMENT 2,169
2008,3,7,INTOXICATED & IMPAIRED DRIVING,42
2008,3,7,KIDNAPPING & RELATED OFFENSES,1
2008,3,7,MISCELLANEOUS PENAL LAW,42
2008,3,7,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,7,OFF. AGNST PUB ORD SENSBLTY &,66
2008,3,7,OFFENSES AGAINST PUBLIC ADMINI,28
2008,3,7,OFFENSES AGAINST THE PERSON,3
2008,3,7,OFFENSES INVOLVING FRAUD,7
2008,3,7,OTHER OFFENSES RELATED TO THEF,3
2008,3,7,OTHER STATE LAWS (NON PENAL LA,2
2008,3,7,PETIT LARCENY,253
2008,3,7,POSSESSION OF STOLEN PROPERTY,5
2008,3,7,RAPE,2
2008,3,7,ROBBERY,53
2008,3,7,SEX CRIMES,10
2008,3,7,THEFT-FRAUD,22
2008,3,7,UNAUTHORIZED USE OF A VEHICLE,6
2008,3,7,VEHICLE AND TRAFFIC LAWS,14
2008,3,8,ADMINISTRATIVE CODE,5
2008,3,8,ARSON,6
2008,3,8,ASSAULT 3 & RELATED OFFENSES,133
2008,3,8,BURGLARY,33
2008,3,8,CRIMINAL MISCHIEF & RELATED OF,157
2008,3,8,CRIMINAL TRESPASS,34
2008,3,8,DANGEROUS DRUGS,120
2008,3,8,DANGEROUS WEAPONS,34
2008,3,8,FELONY ASSAULT,45
2008,3,8,FORGERY,6
2008,3,8,FRAUDS,9
2008,3,8,FRAUDULENT ACCOSTING,4
2008,3,8,GRAND LARCENY,93
2008,3,8,GRAND LARCENY OF MOTOR VEHICLE,36
2008,3,8,HARRASSMENT 2,128
2008,3,8,INTOXICATED & IMPAIRED DRIVING,48
2008,3,8,KIDNAPPING & RELATED OFFENSES,1
2008,3,8,MISCELLANEOUS PENAL LAW,25
2008,3,8,MURDER & NON-NEGL. MANSLAUGHTER,4
2008,3,8,OFF. AGNST PUB ORD SENSBLTY &,89
2008,3,8,OFFENSES AGAINST PUBLIC ADMINI,36
2008,3,8,OFFENSES AGAINST THE PERSON,3
2008,3,8,OFFENSES INVOLVING FRAUD,4
2008,3,8,OTHER OFFENSES RELATED TO THEF,2
2008,3,8,PETIT LARCENY,216
2008,3,8,POSSESSION OF STOLEN PROPERTY,6
2008,3,8,RAPE,10
2008,3,8,ROBBERY,46
2008,3,8,SEX CRIMES,7
2008,3,8,THEFT-FRAUD,7
2008,3,8,UNAUTHORIZED USE OF A VEHICLE,2
2008,3,8,VEHICLE AND TRAFFIC LAWS,10
2008,3,9,ADMINISTRATIVE CODE,1
2008,3,9,ARSON,7
2008,3,9,ASSAULT 3 & RELATED OFFENSES,135
2008,3,9,BURGLARY,33
2008,3,9,CRIMINAL MISCHIEF & RELATED OF,173
2008,3,9,CRIMINAL TRESPASS,12
2008,3,9,DANGEROUS DRUGS,54
2008,3,9,DANGEROUS WEAPONS,17
2008,3,9,FELONY ASSAULT,54
2008,3,9,FORGERY,13
2008,3,9,FRAUDS,5
2008,3,9,FRAUDULENT ACCOSTING,1
2008,3,9,GAMBLING,1
2008,3,9,GRAND LARCENY,105
2008,3,9,GRAND LARCENY OF MOTOR VEHICLE,31
2008,3,9,HARRASSMENT 2,153
2008,3,9,INTOXICATED & IMPAIRED DRIVING,30
2008,3,9,MISCELLANEOUS PENAL LAW,23
2008,3,9,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,9,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,9,OFF. AGNST PUB ORD SENSBLTY &,77
2008,3,9,OFFENSES AGAINST PUBLIC ADMINI,26
2008,3,9,OFFENSES AGAINST THE PERSON,3
2008,3,9,OFFENSES INVOLVING FRAUD,1
2008,3,9,OTHER OFFENSES RELATED TO THEF,1
2008,3,9,PETIT LARCENY,177
2008,3,9,POSSESSION OF STOLEN PROPERTY,4
2008,3,9,RAPE,2
2008,3,9,ROBBERY,50
2008,3,9,SEX CRIMES,6
2008,3,9,THEFT-FRAUD,6
2008,3,9,UNAUTHORIZED USE OF A VEHICLE,3
2008,3,9,VEHICLE AND TRAFFIC LAWS,13
2008,3,10,ADMINISTRATIVE CODE,5
2008,3,10,ARSON,8
2008,3,10,ASSAULT 3 & RELATED OFFENSES,126
2008,3,10,BURGLARY,45
2008,3,10,CRIMINAL MISCHIEF & RELATED OF,175
2008,3,10,CRIMINAL TRESPASS,21
2008,3,10,DANGEROUS DRUGS,63
2008,3,10,DANGEROUS WEAPONS,19
2008,3,10,FELONY ASSAULT,41
2008,3,10,FORGERY,14
2008,3,10,FRAUDS,17
2008,3,10,GRAND LARCENY,118
2008,3,10,GRAND LARCENY OF MOTOR VEHICLE,28
2008,3,10,HARRASSMENT 2,177
2008,3,10,INTOXICATED & IMPAIRED DRIVING,14
2008,3,10,JOSTLING,1
2008,3,10,KIDNAPPING & RELATED OFFENSES,2
2008,3,10,MISCELLANEOUS PENAL LAW,25
2008,3,10,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,10,OFF. AGNST PUB ORD SENSBLTY &,107
2008,3,10,OFFENSES AGAINST PUBLIC ADMINI,29
2008,3,10,OFFENSES AGAINST THE PERSON,4
2008,3,10,OFFENSES INVOLVING FRAUD,6
2008,3,10,OTHER OFFENSES RELATED TO THEF,1
2008,3,10,OTHER STATE LAWS (NON PENAL LA,1
2008,3,10,PETIT LARCENY,224
2008,3,10,POSSESSION OF STOLEN PROPERTY,6
2008,3,10,RAPE,3
2008,3,10,ROBBERY,49
2008,3,10,SEX CRIMES,21
2008,3,10,THEFT-FRAUD,29
2008,3,10,UNAUTHORIZED USE OF A VEHICLE,3
2008,3,10,VEHICLE AND TRAFFIC LAWS,8
2008,3,11,ADMINISTRATIVE CODE,4
2008,3,11,ARSON,2
2008,3,11,ASSAULT 3 & RELATED OFFENSES,171
2008,3,11,BURGLAR'S TOOLS,1
2008,3,11,BURGLARY,45
2008,3,11,CRIMINAL MISCHIEF & RELATED OF,152
2008,3,11,CRIMINAL TRESPASS,36
2008,3,11,DANGEROUS DRUGS,150
2008,3,11,DANGEROUS WEAPONS,41
2008,3,11,FELONY ASSAULT,30
2008,3,11,FORGERY,21
2008,3,11,FRAUDS,5
2008,3,11,FRAUDULENT ACCOSTING,1
2008,3,11,GRAND LARCENY,94
2008,3,11,GRAND LARCENY OF MOTOR VEHICLE,25
2008,3,11,HARRASSMENT 2,184
2008,3,11,INTOXICATED & IMPAIRED DRIVING,14
2008,3,11,KIDNAPPING & RELATED OFFENSES,2
2008,3,11,MISCELLANEOUS PENAL LAW,30
2008,3,11,NYS LAWS-UNCLASSIFIED FELONY,3
2008,3,11,OFF. AGNST PUB ORD SENSBLTY &,81
2008,3,11,OFFENSES AGAINST PUBLIC ADMINI,32
2008,3,11,OFFENSES INVOLVING FRAUD,7
2008,3,11,OTHER STATE LAWS (NON PENAL LA,3
2008,3,11,PETIT LARCENY,192
2008,3,11,POSSESSION OF STOLEN PROPERTY,10
2008,3,11,PROSTITUTION & RELATED OFFENSES,1
2008,3,11,RAPE,1
2008,3,11,ROBBERY,42
2008,3,11,SEX CRIMES,15
2008,3,11,THEFT-FRAUD,19
2008,3,11,UNAUTHORIZED USE OF A VEHICLE,5
2008,3,11,VEHICLE AND TRAFFIC LAWS,15
2008,3,12,ADMINISTRATIVE CODE,4
2008,3,12,ARSON,1
2008,3,12,ASSAULT 3 & RELATED OFFENSES,132
2008,3,12,BURGLAR'S TOOLS,1
2008,3,12,BURGLARY,46
2008,3,12,CRIMINAL MISCHIEF & RELATED OF,147
2008,3,12,CRIMINAL TRESPASS,40
2008,3,12,DANGEROUS DRUGS,173
2008,3,12,DANGEROUS WEAPONS,50
2008,3,12,FELONY ASSAULT,38
2008,3,12,FORGERY,21
2008,3,12,FRAUDS,5
2008,3,12,GAMBLING,1
2008,3,12,GRAND LARCENY,115
2008,3,12,GRAND LARCENY OF MOTOR VEHICLE,20
2008,3,12,HARRASSMENT 2,179
2008,3,12,INTOXICATED & IMPAIRED DRIVING,21
2008,3,12,KIDNAPPING & RELATED OFFENSES,1
2008,3,12,MISCELLANEOUS PENAL LAW,31
2008,3,12,MURDER & NON-NEGL. MANSLAUGHTER,1
2008,3,12,NEW YORK CITY HEALTH CODE,1
2008,3,12,NYS LAWS-UNCLASSIFIED FELONY,2
2008,3,12,OFF. AGNST PUB ORD SENSBLTY &,86
2008,3,12,OFFENSES AGAINST PUBLIC ADMINI,35
2008,3,12,OFFENSES AGAINST THE PERSON,4
2008,3,12,OFFENSES INVOLVING FRAUD,10
2008,3,12,OFFENSES RELATED TO CHILDREN,1
2008,3,12,OTHER OFFENSES RELATED TO THEF,1
2008,3,12,OTHER STATE LAWS,1
2008,3,12,OTHER STATE LAWS (NON PENAL LA,3
2008,3,12,PETIT LARCENY,219
2008,3,12,POSSESSION OF STOLEN PROPERTY,15
2008,3,12,RAPE,3
2008,3,12,ROBBERY,51
2008,3,12,SEX CRIMES,17
2008,3,12,THEFT-FRAUD,28
2008,3,12,UNAUTHORIZED USE OF A VEHICLE,1
2008,3,12,VEHICLE AND TRAFFIC LAWS,18
2008,3,13,ADMINISTRATIVE CODE,3
2008,3,13,ARSON,4
2008,3,13,ASSAULT 3 & RELATED OFFENSES,128
2008,3,13,BURGLARY,51
2008,3,13,CRIMINAL MISCHIEF & RELATED OF,135
2008,3,13,CRIMINAL TRESPASS,37
2008,3,13,DANGEROUS DRUGS,158
2008,3,13,DANGEROUS WEAPONS,57
2008,3,13,FELONY ASSAULT,37
2008,3,13,FORGERY,21
2008,3,13,FRAUDS,9
2008,3,13,FRAUDULENT ACCOSTING,1
2008,3,13,GRAND LARCENY,114
2008,3,13,GRAND LARCENY OF MOTOR VEHICLE,30
2008,3,13,HARRASSMENT 2,180
2008,3,13,INTOXICATED & IMPAIRED DRIVING,23
2008,3,13,JOSTLING,1
2008,3,13,KIDNAPPING & RELATED OFFENSES,1
2008,3,13,MISCELLANEOUS PENAL LAW,40
2008,3,13,MURDER & NON-NEGL. MANSLAUGHTER,2
2008,3,13,OFF. AGNST PUB ORD SENSBLTY &,85
2008,3,13,OFFENSES AGAINST PUBLIC ADMINI,29
2008,3,13,OFFENSES AGAINST THE PERSON,3
2008,3,13,OFFENSES INVOLVING FRAUD,3
2008,3,13,OTHER STATE LAWS (NON PENAL LA,2
2008,3,13,PETIT LARCENY,193
2008,3,13,POSSESSION OF STOLEN PROPERTY,8
2008,3,13,PROSTITUTION & RELATED OFFENSES,1
2008,3,13,RAPE,2
2008,3,13,ROBBERY,64
2008,3,13,SEX CRIMES,11
2008,3,13,THEFT-FRAUD,23
2008,3,13,UNAUTHORIZED USE OF A VEHICLE,4
2008,3,13,VEHICLE AND TRAFFIC LAWS,13
2008,3,14,ADMINISTRATIVE CODE,3
2008,3,14,ARSON,2
2008,3,14,ASSAULT 3 & RELATED OFFENSES,156
2008,3,14,BURGLARY,69
2008,3,14,CRIMINAL MISCHIEF & RELATED OF,144
2008,3,14,CRIMINAL TRESPASS,32
2008,3,14,DANGEROUS DRUGS,148
2008,3,14,DANGEROUS WEAPONS,43
2008,3,14,ESCAPE 3,1
2008,3,14,FELONY ASSAULT,39
2008,3,14,FORGERY,19
2008,3,14,FRAUDS,9
2008,3,14,GAMBLING,2
2008,3,14,GRAND LARCENY,154
2008,3,14,GRAND LARCENY OF MOTOR VEHICLE,41
2008,3,14,HARRASSMENT 2,175
2008,3,14,INTOXICATED & IMPAIRED DRIVING,41
2008,3,14,KIDNAPPING & RELATED OFFENSES,1
2008,3,14,MISCELLANEOUS PENAL LAW,24
2008,3,14,MURDER & NON-NEGL. MANSLAUGHTER,3
2008,3,14,NYS LAWS-UNCLASSIFIED FELONY,2
2008,3,14,OFF. AGNST PUB ORD SENSBLTY &,82
2008,3,14,OFFENSES AGAINST PUBLIC ADMINI,30
2008,3,14,OFFENSES AGAINST THE PERSON,1
2008,3,14,OFFENSES INVOLVING FRAUD,2
2008,3,14,OTHER OFFENSES RELATED TO THEF,2
2008,3,14,OTHER STATE LAWS,1
2008,3,14,OTHER STATE LAWS (NON PENAL LA,1
2008,3,14,PETIT LARCENY,245
2008,3,14,POSSESSION OF STOLEN PROPERTY,7
2008,3,14,PROSTITUTION & RELATED OFFENSES,1
2008,3,14,RAPE,5
2008,3,14,ROBBERY,58
2008,3,14,SEX CRIMES,10
2008,3,14,THEFT-FRAUD,19
2008,3,14,UNAUTHORIZED USE OF A VEHICLE,4
2008,3,14,VEHICLE AND TRAFFIC LAWS,11
2008,3,15,ADMINISTRATIVE CODE,2
2008,3,15,ALCOHOLIC BEVERAGE CONTROL LAW,1
2008,3,15,ANTICIPATORY OFFENSES,1
2008,3,15,ARSON,9
2008,3,15,ASSAULT 3 & RELATED OFFENSES,125
2008,3,15,BURGLARY,37
2008,3,15,CRIMINAL MISCHIEF & RELATED OF,159
2008,3,15,CRIMINAL TRESPASS,22
2008,3,15,DANGEROUS DRUGS,137
2008,3,15,DANGEROUS WEAPONS,33
2008,3,15,FELONY ASSAULT,66
2008,3,15,FORGERY,18
2008,3,15,FRAUDS,8
2008,3,15,FRAUDULENT ACCOSTING,1
2008,3,15,GAMBLING,2
2008,3,15,GRAND LARCENY,118
2008,3,15,GRAND LARCENY OF MOTOR VEHICLE,42
2008,3,15,HARRASSMENT 2,175
2008,3,15,INTOXICATED & IMPAIRED DRIVING,57
2008,3,15,KIDNAPPING & RELATED OFFENSES,2
2008,3,15,MISCELLANEOUS PENAL LAW,28
2008,3,15,MURDER & NON-NEGL. MANSLAUGHTER,5
2008,3,15,NYS LAWS-UNCLASSIFIED FELONY,1
2008,3,15,OFF. AGNST PUB ORD SENSBLTY &,86
2008,3,15,OFFENSES AGAINST PUBLIC ADMINI,25
2008,3,15,OFFENSES AGAINST THE PERSON,4
2008,3,15,OFFENSES INVOLVING FRAUD,1
2008,3,15,OTHER OFFENSES RELATED TO THEF,4
2008,3,15,OTHER STATE LAWS (NON PENAL LA,2
2008,3,15,PETIT LARCENY,192
2008,3,15,PETIT LARCENY OF MOTOR VEHICLE,1
2008,3,15,POSSESSION OF STOLEN PROPERTY,8
2008,3,15,RAPE,4
