year,msa,offense_category,count
2011.0,"Bend, OR M.S.A.",robbery,45.0
2011.0,"Bethesda-Rockville-Frederick, MD M.D.",aggravated_assault,1113.0
2011.0,"Bethesda-Rockville-Frederick, MD M.D.",burglary,3903.0
2011.0,"Bethesda-Rockville-Frederick, MD M.D.",forciblerape,146.0
2011.0,"Bethesda-Rockville-Frederick, MD M.D.",larceny_theft,17153.0
2011.0,"Bethesda-Rockville-Frederick, MD M.D.",motor_vehicle_theft,1452.0
2011.0,"Bethesda-Rockville-Frederick, MD M.D.",murder_and_nonnegligent_manslaughter,18.0
2011.0,"Bethesda-Rockville-Frederick, MD M.D.",robbery,1005.0
2011.0,"Billings, MT M.S.A.1",aggravated_assault,332.0
2011.0,"Billings, MT M.S.A.1",burglary,851.0
2011.0,"Billings, MT M.S.A.1",forciblerape,42.0
2011.0,"Billings, MT M.S.A.1",larceny_theft,4264.0
2011.0,"Billings, MT M.S.A.1",motor_vehicle_theft,406.0
2011.0,"Billings, MT M.S.A.1",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Billings, MT M.S.A.1",robbery,41.0
2011.0,"Binghamton, NY M.S.A.",aggravated_assault,361.0
2011.0,"Binghamton, NY M.S.A.",burglary,1215.0
2011.0,"Binghamton, NY M.S.A.",forciblerape,59.0
2011.0,"Binghamton, NY M.S.A.",larceny_theft,5257.0
2011.0,"Binghamton, NY M.S.A.",motor_vehicle_theft,176.0
2011.0,"Binghamton, NY M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Binghamton, NY M.S.A.",robbery,125.0
2011.0,"Birmingham-Hoover, AL M.S.A.1",aggravated_assault,3619.0
2011.0,"Birmingham-Hoover, AL M.S.A.1",burglary,14220.0
2011.0,"Birmingham-Hoover, AL M.S.A.1",forciblerape,404.0
2011.0,"Birmingham-Hoover, AL M.S.A.1",larceny_theft,27992.0
2011.0,"Birmingham-Hoover, AL M.S.A.1",motor_vehicle_theft,3038.0
2011.0,"Birmingham-Hoover, AL M.S.A.1",murder_and_nonnegligent_manslaughter,99.0
2011.0,"Birmingham-Hoover, AL M.S.A.1",robbery,1683.0
2011.0,"Bismarck, ND M.S.A.",aggravated_assault,185.0
2011.0,"Bismarck, ND M.S.A.",burglary,436.0
2011.0,"Bismarck, ND M.S.A.",forciblerape,41.0
2011.0,"Bismarck, ND M.S.A.",larceny_theft,2098.0
2011.0,"Bismarck, ND M.S.A.",motor_vehicle_theft,166.0
2011.0,"Bismarck, ND M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Bismarck, ND M.S.A.",robbery,16.0
2011.0,"Blacksburg-Christiansburg-Radford, VA M.S.A.",aggravated_assault,163.0
2011.0,"Blacksburg-Christiansburg-Radford, VA M.S.A.",burglary,716.0
2011.0,"Blacksburg-Christiansburg-Radford, VA M.S.A.",forciblerape,55.0
2011.0,"Blacksburg-Christiansburg-Radford, VA M.S.A.",larceny_theft,3279.0
2011.0,"Blacksburg-Christiansburg-Radford, VA M.S.A.",motor_vehicle_theft,142.0
2011.0,"Blacksburg-Christiansburg-Radford, VA M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Blacksburg-Christiansburg-Radford, VA M.S.A.",robbery,24.0
2011.0,"Bloomington-Normal, IL M.S.A.",aggravated_assault,350.0
2011.0,"Bloomington-Normal, IL M.S.A.",burglary,862.0
2011.0,"Bloomington-Normal, IL M.S.A.",forciblerape,92.0
2011.0,"Bloomington-Normal, IL M.S.A.",larceny_theft,2543.0
2011.0,"Bloomington-Normal, IL M.S.A.",motor_vehicle_theft,88.0
2011.0,"Bloomington-Normal, IL M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2011.0,"Bloomington-Normal, IL M.S.A.",robbery,81.0
2011.0,"Bloomington, IN M.S.A.",aggravated_assault,240.0
2011.0,"Bloomington, IN M.S.A.",burglary,997.0
2011.0,"Bloomington, IN M.S.A.",forciblerape,39.0
2011.0,"Bloomington, IN M.S.A.",larceny_theft,3696.0
2011.0,"Bloomington, IN M.S.A.",motor_vehicle_theft,292.0
2011.0,"Bloomington, IN M.S.A.",murder_and_nonnegligent_manslaughter,6.0
2011.0,"Bloomington, IN M.S.A.",robbery,65.0
2011.0,"Boise City-Nampa, ID M.S.A.",aggravated_assault,1046.0
2011.0,"Boise City-Nampa, ID M.S.A.",burglary,2412.0
2011.0,"Boise City-Nampa, ID M.S.A.",forciblerape,157.0
2011.0,"Boise City-Nampa, ID M.S.A.",larceny_theft,9792.0
2011.0,"Boise City-Nampa, ID M.S.A.",motor_vehicle_theft,466.0
2011.0,"Boise City-Nampa, ID M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2011.0,"Boise City-Nampa, ID M.S.A.",robbery,91.0
2011.0,"Boston-Cambridge-Quincy, MA-NH M.S.A.",aggravated_assault,11103.0
2011.0,"Boston-Cambridge-Quincy, MA-NH M.S.A.",burglary,19318.0
2011.0,"Boston-Cambridge-Quincy, MA-NH M.S.A.",forciblerape,992.0
2011.0,"Boston-Cambridge-Quincy, MA-NH M.S.A.",larceny_theft,67134.0
2011.0,"Boston-Cambridge-Quincy, MA-NH M.S.A.",motor_vehicle_theft,7077.0
2011.0,"Boston-Cambridge-Quincy, MA-NH M.S.A.",murder_and_nonnegligent_manslaughter,127.0
2011.0,"Boston-Cambridge-Quincy, MA-NH M.S.A.",robbery,4505.0
2011.0,"Boston-Quincy, MA M.D.",aggravated_assault,6097.0
2011.0,"Boston-Quincy, MA M.D.",burglary,8919.0
2011.0,"Boston-Quincy, MA M.D.",forciblerape,517.0
2011.0,"Boston-Quincy, MA M.D.",larceny_theft,30977.0
2011.0,"Boston-Quincy, MA M.D.",motor_vehicle_theft,3377.0
2011.0,"Boston-Quincy, MA M.D.",murder_and_nonnegligent_manslaughter,93.0
2011.0,"Boston-Quincy, MA M.D.",robbery,3020.0
2011.0,"Boulder, CO M.S.A.",aggravated_assault,479.0
2011.0,"Boulder, CO M.S.A.",burglary,1032.0
2011.0,"Boulder, CO M.S.A.",forciblerape,72.0
2011.0,"Boulder, CO M.S.A.",larceny_theft,4473.0
2011.0,"Boulder, CO M.S.A.",motor_vehicle_theft,281.0
2011.0,"Boulder, CO M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2011.0,"Boulder, CO M.S.A.",robbery,76.0
2011.0,"Bowling Green, KY M.S.A.",aggravated_assault,99.0
2011.0,"Bowling Green, KY M.S.A.",burglary,654.0
2011.0,"Bowling Green, KY M.S.A.",forciblerape,38.0
2011.0,"Bowling Green, KY M.S.A.",larceny_theft,2571.0
2011.0,"Bowling Green, KY M.S.A.",motor_vehicle_theft,155.0
2011.0,"Bowling Green, KY M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Bowling Green, KY M.S.A.",robbery,67.0
2011.0,"Bremerton-Silverdale, WA M.S.A.",aggravated_assault,568.0
2011.0,"Bremerton-Silverdale, WA M.S.A.",burglary,2029.0
2011.0,"Bremerton-Silverdale, WA M.S.A.",forciblerape,122.0
2011.0,"Bremerton-Silverdale, WA M.S.A.",larceny_theft,4870.0
2011.0,"Bremerton-Silverdale, WA M.S.A.",motor_vehicle_theft,578.0
2011.0,"Bremerton-Silverdale, WA M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Bremerton-Silverdale, WA M.S.A.",robbery,117.0
2011.0,"Bridgeport-Stamford-Norwalk, CT M.S.A.",aggravated_assault,1291.0
2011.0,"Bridgeport-Stamford-Norwalk, CT M.S.A.",burglary,3602.0
2011.0,"Bridgeport-Stamford-Norwalk, CT M.S.A.",forciblerape,228.0
2011.0,"Bridgeport-Stamford-Norwalk, CT M.S.A.",larceny_theft,11989.0
2011.0,"Bridgeport-Stamford-Norwalk, CT M.S.A.",motor_vehicle_theft,1799.0
2011.0,"Bridgeport-Stamford-Norwalk, CT M.S.A.",murder_and_nonnegligent_manslaughter,32.0
2011.0,"Bridgeport-Stamford-Norwalk, CT M.S.A.",robbery,1094.0
2011.0,"Brownsville-Harlingen, TX M.S.A.",aggravated_assault,884.0
2011.0,"Brownsville-Harlingen, TX M.S.A.",burglary,3189.0
2011.0,"Brownsville-Harlingen, TX M.S.A.",forciblerape,92.0
2011.0,"Brownsville-Harlingen, TX M.S.A.",larceny_theft,13416.0
2011.0,"Brownsville-Harlingen, TX M.S.A.",motor_vehicle_theft,450.0
2011.0,"Brownsville-Harlingen, TX M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2011.0,"Brownsville-Harlingen, TX M.S.A.",robbery,233.0
2011.0,"Brunswick, GA M.S.A.",aggravated_assault,383.0
2011.0,"Brunswick, GA M.S.A.",burglary,1406.0
2011.0,"Brunswick, GA M.S.A.",forciblerape,30.0
2011.0,"Brunswick, GA M.S.A.",larceny_theft,3620.0
2011.0,"Brunswick, GA M.S.A.",motor_vehicle_theft,164.0
2011.0,"Brunswick, GA M.S.A.",murder_and_nonnegligent_manslaughter,7.0
2011.0,"Brunswick, GA M.S.A.",robbery,149.0
2011.0,"Buffalo-Niagara Falls, NY M.S.A.",aggravated_assault,2761.0
2011.0,"Buffalo-Niagara Falls, NY M.S.A.",burglary,8075.0
2011.0,"Buffalo-Niagara Falls, NY M.S.A.",forciblerape,258.0
2011.0,"Buffalo-Niagara Falls, NY M.S.A.",larceny_theft,23609.0
2011.0,"Buffalo-Niagara Falls, NY M.S.A.",motor_vehicle_theft,1913.0
2011.0,"Buffalo-Niagara Falls, NY M.S.A.",murder_and_nonnegligent_manslaughter,45.0
2011.0,"Buffalo-Niagara Falls, NY M.S.A.",robbery,1946.0
2011.0,"Burlington, NC M.S.A.",aggravated_assault,478.0
2011.0,"Burlington, NC M.S.A.",burglary,1656.0
2011.0,"Burlington, NC M.S.A.",forciblerape,28.0
2011.0,"Burlington, NC M.S.A.",larceny_theft,4122.0
2011.0,"Burlington, NC M.S.A.",motor_vehicle_theft,225.0
2011.0,"Burlington, NC M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Burlington, NC M.S.A.",robbery,135.0
2011.0,"Cambridge-Newton-Framingham, MA M.D.",aggravated_assault,2591.0
2011.0,"Cambridge-Newton-Framingham, MA M.D.",burglary,5374.0
2011.0,"Cambridge-Newton-Framingham, MA M.D.",forciblerape,249.0
2011.0,"Cambridge-Newton-Framingham, MA M.D.",larceny_theft,19107.0
2011.0,"Cambridge-Newton-Framingham, MA M.D.",motor_vehicle_theft,1401.0
2011.0,"Cambridge-Newton-Framingham, MA M.D.",murder_and_nonnegligent_manslaughter,13.0
2011.0,"Cambridge-Newton-Framingham, MA M.D.",robbery,776.0
2011.0,"Camden, NJ M.D.",aggravated_assault,2416.0
2011.0,"Camden, NJ M.D.",burglary,7892.0
2011.0,"Camden, NJ M.D.",forciblerape,245.0
2011.0,"Camden, NJ M.D.",larceny_theft,23547.0
2011.0,"Camden, NJ M.D.",motor_vehicle_theft,2058.0
2011.0,"Camden, NJ M.D.",murder_and_nonnegligent_manslaughter,65.0
2011.0,"Camden, NJ M.D.",robbery,1686.0
2011.0,"Canton-Massillon, OH M.S.A.",aggravated_assault,467.0
2011.0,"Canton-Massillon, OH M.S.A.",burglary,3589.0
2011.0,"Canton-Massillon, OH M.S.A.",forciblerape,119.0
2011.0,"Canton-Massillon, OH M.S.A.",larceny_theft,7492.0
2011.0,"Canton-Massillon, OH M.S.A.",motor_vehicle_theft,503.0
2011.0,"Canton-Massillon, OH M.S.A.",murder_and_nonnegligent_manslaughter,14.0
2011.0,"Canton-Massillon, OH M.S.A.",robbery,559.0
2011.0,"Cape Coral-Fort Myers, FL M.S.A.",aggravated_assault,1466.0
2011.0,"Cape Coral-Fort Myers, FL M.S.A.",burglary,5326.0
2011.0,"Cape Coral-Fort Myers, FL M.S.A.",forciblerape,107.0
2011.0,"Cape Coral-Fort Myers, FL M.S.A.",larceny_theft,11375.0
2011.0,"Cape Coral-Fort Myers, FL M.S.A.",motor_vehicle_theft,797.0
2011.0,"Cape Coral-Fort Myers, FL M.S.A.",murder_and_nonnegligent_manslaughter,38.0
2011.0,"Cape Coral-Fort Myers, FL M.S.A.",robbery,602.0
2011.0,"Cape Girardeau-Jackson, MO-IL M.S.A.",aggravated_assault,305.0
2011.0,"Cape Girardeau-Jackson, MO-IL M.S.A.",burglary,717.0
2011.0,"Cape Girardeau-Jackson, MO-IL M.S.A.",forciblerape,35.0
2011.0,"Cape Girardeau-Jackson, MO-IL M.S.A.",larceny_theft,2737.0
2011.0,"Cape Girardeau-Jackson, MO-IL M.S.A.",motor_vehicle_theft,109.0
2011.0,"Cape Girardeau-Jackson, MO-IL M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2011.0,"Cape Girardeau-Jackson, MO-IL M.S.A.",robbery,107.0
2011.0,"Carson City, NV M.S.A.",aggravated_assault,128.0
2011.0,"Carson City, NV M.S.A.",burglary,316.0
2011.0,"Carson City, NV M.S.A.",forciblerape,0.0
2011.0,"Carson City, NV M.S.A.",larceny_theft,890.0
2011.0,"Carson City, NV M.S.A.",motor_vehicle_theft,69.0
2011.0,"Carson City, NV M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2011.0,"Carson City, NV M.S.A.",robbery,16.0
2011.0,"Casper, WY M.S.A.",aggravated_assault,147.0
2011.0,"Casper, WY M.S.A.",burglary,404.0
2011.0,"Casper, WY M.S.A.",forciblerape,16.0
2011.0,"Casper, WY M.S.A.",larceny_theft,1936.0
2011.0,"Casper, WY M.S.A.",motor_vehicle_theft,98.0
2011.0,"Casper, WY M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2011.0,"Casper, WY M.S.A.",robbery,23.0
2011.0,"Cedar Rapids, IA M.S.A.",aggravated_assault,322.0
2011.0,"Cedar Rapids, IA M.S.A.",burglary,1508.0
2011.0,"Cedar Rapids, IA M.S.A.",forciblerape,62.0
2011.0,"Cedar Rapids, IA M.S.A.",larceny_theft,4499.0
2011.0,"Cedar Rapids, IA M.S.A.",motor_vehicle_theft,277.0
2011.0,"Cedar Rapids, IA M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2011.0,"Cedar Rapids, IA M.S.A.",robbery,87.0
2011.0,"Champaign-Urbana, IL M.S.A.",aggravated_assault,945.0
2011.0,"Champaign-Urbana, IL M.S.A.",burglary,1457.0
2011.0,"Champaign-Urbana, IL M.S.A.",forciblerape,125.0
2011.0,"Champaign-Urbana, IL M.S.A.",larceny_theft,3832.0
2011.0,"Champaign-Urbana, IL M.S.A.",motor_vehicle_theft,168.0
2011.0,"Champaign-Urbana, IL M.S.A.",murder_and_nonnegligent_manslaughter,6.0
2011.0,"Champaign-Urbana, IL M.S.A.",robbery,209.0
2011.0,"Charleston, WV M.S.A.",aggravated_assault,887.0
2011.0,"Charleston, WV M.S.A.",burglary,1879.0
2011.0,"Charleston, WV M.S.A.",forciblerape,76.0
2011.0,"Charleston, WV M.S.A.",larceny_theft,5592.0
2011.0,"Charleston, WV M.S.A.",motor_vehicle_theft,517.0
2011.0,"Charleston, WV M.S.A.",murder_and_nonnegligent_manslaughter,17.0
2011.0,"Charleston, WV M.S.A.",robbery,189.0
2011.0,"Charlotte-Gastonia-Rock Hill, NC-SC M.S.A.",aggravated_assault,4807.0
2011.0,"Charlotte-Gastonia-Rock Hill, NC-SC M.S.A.",burglary,14953.0
2011.0,"Charlotte-Gastonia-Rock Hill, NC-SC M.S.A.",forciblerape,429.0
2011.0,"Charlotte-Gastonia-Rock Hill, NC-SC M.S.A.",larceny_theft,41077.0
2011.0,"Charlotte-Gastonia-Rock Hill, NC-SC M.S.A.",motor_vehicle_theft,3413.0
2011.0,"Charlotte-Gastonia-Rock Hill, NC-SC M.S.A.",murder_and_nonnegligent_manslaughter,85.0
2011.0,"Charlotte-Gastonia-Rock Hill, NC-SC M.S.A.",robbery,2180.0
2011.0,"Charlottesville, VA M.S.A.",aggravated_assault,190.0
2011.0,"Charlottesville, VA M.S.A.",burglary,503.0
2011.0,"Charlottesville, VA M.S.A.",forciblerape,55.0
2011.0,"Charlottesville, VA M.S.A.",larceny_theft,3362.0
2011.0,"Charlottesville, VA M.S.A.",motor_vehicle_theft,217.0
2011.0,"Charlottesville, VA M.S.A.",murder_and_nonnegligent_manslaughter,6.0
2011.0,"Charlottesville, VA M.S.A.",robbery,86.0
2011.0,"Chattanooga, TN-GA M.S.A.",aggravated_assault,2044.0
2011.0,"Chattanooga, TN-GA M.S.A.",burglary,4910.0
2011.0,"Chattanooga, TN-GA M.S.A.",forciblerape,93.0
2011.0,"Chattanooga, TN-GA M.S.A.",larceny_theft,13471.0
2011.0,"Chattanooga, TN-GA M.S.A.",motor_vehicle_theft,1418.0
2011.0,"Chattanooga, TN-GA M.S.A.",murder_and_nonnegligent_manslaughter,34.0
2011.0,"Chattanooga, TN-GA M.S.A.",robbery,502.0
2011.0,"Cheyenne, WY M.S.A.",aggravated_assault,155.0
2011.0,"Cheyenne, WY M.S.A.",burglary,394.0
2011.0,"Cheyenne, WY M.S.A.",forciblerape,39.0
2011.0,"Cheyenne, WY M.S.A.",larceny_theft,2068.0
2011.0,"Cheyenne, WY M.S.A.",motor_vehicle_theft,97.0
2011.0,"Cheyenne, WY M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2011.0,"Cheyenne, WY M.S.A.",robbery,30.0
2011.0,"Chicago-Joilet-Naperville, IL M.D.2",aggravated_assault,17118.0
2011.0,"Chicago-Joilet-Naperville, IL M.D.2",burglary,45497.0
2011.0,"Chicago-Joilet-Naperville, IL M.D.2",forciblerape,NA
2011.0,"Chicago-Joilet-Naperville, IL M.D.2",larceny_theft,146677.0
2011.0,"Chicago-Joilet-Naperville, IL M.D.2",motor_vehicle_theft,23831.0
2011.0,"Chicago-Joilet-Naperville, IL M.D.2",murder_and_nonnegligent_manslaughter,533.0
2011.0,"Chicago-Joilet-Naperville, IL M.D.2",robbery,16679.0
2011.0,"Chicago-Joliet-Naperville, IL-IN-WI M.S.A.2",aggravated_assault,18932.0
2011.0,"Chicago-Joliet-Naperville, IL-IN-WI M.S.A.2",burglary,54466.0
2011.0,"Chicago-Joliet-Naperville, IL-IN-WI M.S.A.2",forciblerape,NA
2011.0,"Chicago-Joliet-Naperville, IL-IN-WI M.S.A.2",larceny_theft,174893.0
2011.0,"Chicago-Joliet-Naperville, IL-IN-WI M.S.A.2",motor_vehicle_theft,26734.0
2011.0,"Chicago-Joliet-Naperville, IL-IN-WI M.S.A.2",murder_and_nonnegligent_manslaughter,599.0
2011.0,"Chicago-Joliet-Naperville, IL-IN-WI M.S.A.2",robbery,17850.0
2011.0,"Chico, CA M.S.A.",aggravated_assault,335.0
2011.0,"Chico, CA M.S.A.",burglary,1564.0
2011.0,"Chico, CA M.S.A.",forciblerape,75.0
2011.0,"Chico, CA M.S.A.",larceny_theft,3196.0
2011.0,"Chico, CA M.S.A.",motor_vehicle_theft,615.0
2011.0,"Chico, CA M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2011.0,"Chico, CA M.S.A.",robbery,158.0
2011.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",aggravated_assault,2619.0
2011.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",burglary,18797.0
2011.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",forciblerape,653.0
2011.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",larceny_theft,52177.0
2011.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",motor_vehicle_theft,3091.0
2011.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",murder_and_nonnegligent_manslaughter,99.0
2011.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",robbery,2878.0
2011.0,"Clarksville, TN-KY M.S.A.",aggravated_assault,883.0
2011.0,"Clarksville, TN-KY M.S.A.",burglary,2391.0
2011.0,"Clarksville, TN-KY M.S.A.",forciblerape,108.0
2011.0,"Clarksville, TN-KY M.S.A.",larceny_theft,4994.0
2011.0,"Clarksville, TN-KY M.S.A.",motor_vehicle_theft,407.0
2011.0,"Clarksville, TN-KY M.S.A.",murder_and_nonnegligent_manslaughter,11.0
2011.0,"Clarksville, TN-KY M.S.A.",robbery,197.0
2011.0,"Cleveland-Elyria-Mentor, OH M.S.A.",aggravated_assault,3278.0
2011.0,"Cleveland-Elyria-Mentor, OH M.S.A.",burglary,18037.0
2011.0,"Cleveland-Elyria-Mentor, OH M.S.A.",forciblerape,626.0
2011.0,"Cleveland-Elyria-Mentor, OH M.S.A.",larceny_theft,31594.0
2011.0,"Cleveland-Elyria-Mentor, OH M.S.A.",motor_vehicle_theft,5673.0
2011.0,"Cleveland-Elyria-Mentor, OH M.S.A.",murder_and_nonnegligent_manslaughter,96.0
2011.0,"Cleveland-Elyria-Mentor, OH M.S.A.",robbery,4062.0
2011.0,"Cleveland, TN M.S.A.",aggravated_assault,637.0
2011.0,"Cleveland, TN M.S.A.",burglary,799.0
2011.0,"Cleveland, TN M.S.A.",forciblerape,33.0
2011.0,"Cleveland, TN M.S.A.",larceny_theft,2554.0
2011.0,"Cleveland, TN M.S.A.",motor_vehicle_theft,202.0
2011.0,"Cleveland, TN M.S.A.",murder_and_nonnegligent_manslaughter,7.0
2011.0,"Cleveland, TN M.S.A.",robbery,56.0
2011.0,"College Station-Bryan, TX M.S.A.",aggravated_assault,639.0
2011.0,"College Station-Bryan, TX M.S.A.",burglary,1676.0
2011.0,"College Station-Bryan, TX M.S.A.",forciblerape,72.0
2011.0,"College Station-Bryan, TX M.S.A.",larceny_theft,5576.0
2011.0,"College Station-Bryan, TX M.S.A.",motor_vehicle_theft,211.0
2011.0,"College Station-Bryan, TX M.S.A.",murder_and_nonnegligent_manslaughter,5.0
2011.0,"College Station-Bryan, TX M.S.A.",robbery,122.0
2011.0,"Colorado Springs, CO M.S.A.",aggravated_assault,1544.0
2011.0,"Colorado Springs, CO M.S.A.",burglary,4141.0
2011.0,"Colorado Springs, CO M.S.A.",forciblerape,395.0
2011.0,"Colorado Springs, CO M.S.A.",larceny_theft,13606.0
2011.0,"Colorado Springs, CO M.S.A.",motor_vehicle_theft,1390.0
2011.0,"Colorado Springs, CO M.S.A.",murder_and_nonnegligent_manslaughter,31.0
2011.0,"Colorado Springs, CO M.S.A.",robbery,478.0
2011.0,"Columbia, MO M.S.A.",aggravated_assault,498.0
2011.0,"Columbia, MO M.S.A.",burglary,1045.0
2011.0,"Columbia, MO M.S.A.",forciblerape,45.0
2011.0,"Columbia, MO M.S.A.",larceny_theft,4324.0
2011.0,"Columbia, MO M.S.A.",motor_vehicle_theft,201.0
2011.0,"Columbia, MO M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2011.0,"Columbia, MO M.S.A.",robbery,182.0
2011.0,"Columbus, GA-AL M.S.A.1",aggravated_assault,647.0
2011.0,"Columbus, GA-AL M.S.A.1",burglary,4210.0
2011.0,"Columbus, GA-AL M.S.A.1",forciblerape,68.0
2011.0,"Columbus, GA-AL M.S.A.1",larceny_theft,9992.0
2011.0,"Columbus, GA-AL M.S.A.1",motor_vehicle_theft,1286.0
2011.0,"Columbus, GA-AL M.S.A.1",murder_and_nonnegligent_manslaughter,24.0
2011.0,"Columbus, GA-AL M.S.A.1",robbery,456.0
2011.0,"Columbus, IN M.S.A.",aggravated_assault,87.0
2011.0,"Columbus, IN M.S.A.",burglary,417.0
2011.0,"Columbus, IN M.S.A.",forciblerape,13.0
2011.0,"Columbus, IN M.S.A.",larceny_theft,2514.0
2011.0,"Columbus, IN M.S.A.",motor_vehicle_theft,269.0
2011.0,"Columbus, IN M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2011.0,"Columbus, IN M.S.A.",robbery,24.0
2011.0,"Columbus, OH M.S.A.",aggravated_assault,1935.0
2011.0,"Columbus, OH M.S.A.",burglary,21121.0
2011.0,"Columbus, OH M.S.A.",forciblerape,811.0
2011.0,"Columbus, OH M.S.A.",larceny_theft,49996.0
2011.0,"Columbus, OH M.S.A.",motor_vehicle_theft,4293.0
2011.0,"Columbus, OH M.S.A.",murder_and_nonnegligent_manslaughter,103.0
2011.0,"Columbus, OH M.S.A.",robbery,3738.0
2011.0,"Corpus Christi, TX M.S.A.",aggravated_assault,1669.0
2011.0,"Corpus Christi, TX M.S.A.",burglary,3623.0
2011.0,"Corpus Christi, TX M.S.A.",forciblerape,261.0
2011.0,"Corpus Christi, TX M.S.A.",larceny_theft,14374.0
2011.0,"Corpus Christi, TX M.S.A.",motor_vehicle_theft,596.0
2011.0,"Corpus Christi, TX M.S.A.",murder_and_nonnegligent_manslaughter,18.0
2011.0,"Corpus Christi, TX M.S.A.",robbery,398.0
2011.0,"Corvallis, OR M.S.A.",aggravated_assault,60.0
2011.0,"Corvallis, OR M.S.A.",burglary,397.0
2011.0,"Corvallis, OR M.S.A.",forciblerape,18.0
2011.0,"Corvallis, OR M.S.A.",larceny_theft,1756.0
2011.0,"Corvallis, OR M.S.A.",motor_vehicle_theft,76.0
2011.0,"Corvallis, OR M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2011.0,"Corvallis, OR M.S.A.",robbery,16.0
2011.0,"Crestview-Fort Walton Beach-Destin, FL M.S.A.",aggravated_assault,605.0
2011.0,"Crestview-Fort Walton Beach-Destin, FL M.S.A.",burglary,997.0
2011.0,"Crestview-Fort Walton Beach-Destin, FL M.S.A.",forciblerape,60.0
2011.0,"Crestview-Fort Walton Beach-Destin, FL M.S.A.",larceny_theft,4037.0
2011.0,"Crestview-Fort Walton Beach-Destin, FL M.S.A.",motor_vehicle_theft,217.0
2011.0,"Crestview-Fort Walton Beach-Destin, FL M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2011.0,"Crestview-Fort Walton Beach-Destin, FL M.S.A.",robbery,113.0
2011.0,"Cumberland, MD-WV M.S.A.1",aggravated_assault,223.0
2011.0,"Cumberland, MD-WV M.S.A.1",burglary,763.0
2011.0,"Cumberland, MD-WV M.S.A.1",forciblerape,35.0
2011.0,"Cumberland, MD-WV M.S.A.1",larceny_theft,2157.0
2011.0,"Cumberland, MD-WV M.S.A.1",motor_vehicle_theft,56.0
2011.0,"Cumberland, MD-WV M.S.A.1",murder_and_nonnegligent_manslaughter,6.0
2011.0,"Cumberland, MD-WV M.S.A.1",robbery,69.0
2011.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",aggravated_assault,13174.0
2011.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",burglary,60017.0
2011.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",forciblerape,1753.0
2011.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",larceny_theft,148295.0
2011.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",motor_vehicle_theft,19203.0
2011.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",murder_and_nonnegligent_manslaughter,294.0
2011.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",robbery,8088.0
2011.0,"Dallas-Plano-Irving, TX M.D.",aggravated_assault,7477.0
2011.0,"Dallas-Plano-Irving, TX M.D.",burglary,38842.0
2011.0,"Dallas-Plano-Irving, TX M.D.",forciblerape,1018.0
2011.0,"Dallas-Plano-Irving, TX M.D.",larceny_theft,93768.0
2011.0,"Dallas-Plano-Irving, TX M.D.",motor_vehicle_theft,14065.0
2011.0,"Dallas-Plano-Irving, TX M.D.",murder_and_nonnegligent_manslaughter,200.0
2011.0,"Dallas-Plano-Irving, TX M.D.",robbery,5864.0
2011.0,"Dalton, GA M.S.A.",aggravated_assault,245.0
2011.0,"Dalton, GA M.S.A.",burglary,955.0
2011.0,"Dalton, GA M.S.A.",forciblerape,30.0
2011.0,"Dalton, GA M.S.A.",larceny_theft,2976.0
2011.0,"Dalton, GA M.S.A.",motor_vehicle_theft,258.0
