,year,month,day,category,count
1558,2017,3,9,attempted murder,1
1559,2017,3,9,battery,23
1560,2017,3,9,burglary,54
1561,2017,3,9,child-related crimes,3
1562,2017,3,9,disorderly conduct,8
1563,2017,3,9,driving under the influence,6
1564,2017,3,9,drug possession,43
1565,2017,3,9,drunk in public,12
1566,2017,3,9,fraud,4
1567,2017,3,9,illegal conceal or carry of weapon,2
1568,2017,3,9,"illegal sales, manufacture, or transport",9
1569,2017,3,9,motor vehicle theft,35
1570,2017,3,9,other,53
1571,2017,3,9,"sex crimes, not child-related",5
1572,2017,3,9,theft,56
1573,2017,3,9,vandalism,34
1574,2017,3,9,weapon-related crime,1
1575,2017,4,1,arson,1
1576,2017,4,1,assault,12
1577,2017,4,1,attempted murder,1
1578,2017,4,1,battery,24
1579,2017,4,1,burglary,37
1580,2017,4,1,disorderly conduct,9
1581,2017,4,1,driving under the influence,17
1582,2017,4,1,drug possession,37
1583,2017,4,1,drunk in public,16
1584,2017,4,1,fraud,7
1585,2017,4,1,illegal conceal or carry of weapon,5
1586,2017,4,1,"illegal sales, manufacture, or transport",1
1587,2017,4,1,motor vehicle theft,33
1588,2017,4,1,murder,1
1589,2017,4,1,other,44
1590,2017,4,1,"sex crimes, not child-related",3
1591,2017,4,1,theft,60
1592,2017,4,1,vandalism,25
1593,2017,4,1,weapon-related crime,3
1594,2017,4,10,assault,7
1595,2017,4,10,attempted murder,1
1596,2017,4,10,battery,21
1597,2017,4,10,burglary,35
1598,2017,4,10,child-related crimes,3
1599,2017,4,10,disorderly conduct,1
1600,2017,4,10,driving under the influence,5
1601,2017,4,10,drug possession,39
1602,2017,4,10,drunk in public,12
1603,2017,4,10,fraud,4
1604,2017,4,10,illegal conceal or carry of weapon,7
1605,2017,4,10,"illegal sales, manufacture, or transport",4
1606,2017,4,10,motor vehicle theft,35
1607,2017,4,10,other,32
1608,2017,4,10,"sex crimes, not child-related",3
1609,2017,4,10,theft,58
1610,2017,4,10,vandalism,19
1611,2017,4,10,weapon-related crime,2
1612,2017,4,11,arson,1
1613,2017,4,11,assault,10
1614,2017,4,11,battery,20
1615,2017,4,11,burglary,39
1616,2017,4,11,child-related crimes,1
1617,2017,4,11,disorderly conduct,2
1618,2017,4,11,driving under the influence,5
1619,2017,4,11,drug possession,38
1620,2017,4,11,drunk in public,15
1621,2017,4,11,fraud,5
1622,2017,4,11,illegal conceal or carry of weapon,5
1623,2017,4,11,"illegal sales, manufacture, or transport",3
1624,2017,4,11,motor vehicle theft,26
1625,2017,4,11,other,37
1626,2017,4,11,"sex crimes, not child-related",2
1627,2017,4,11,theft,66
1628,2017,4,11,vandalism,23
1629,2017,4,11,weapon-related crime,3
1630,2017,4,12,arson,2
1631,2017,4,12,assault,10
1632,2017,4,12,battery,17
1633,2017,4,12,burglary,28
1634,2017,4,12,child-related crimes,2
1635,2017,4,12,disorderly conduct,3
1636,2017,4,12,driving under the influence,6
1637,2017,4,12,drug possession,36
1638,2017,4,12,drunk in public,10
1639,2017,4,12,fraud,6
1640,2017,4,12,illegal conceal or carry of weapon,1
1641,2017,4,12,"illegal sales, manufacture, or transport",2
1642,2017,4,12,motor vehicle theft,44
1643,2017,4,12,other,31
1644,2017,4,12,"sex crimes, not child-related",6
1645,2017,4,12,theft,62
1646,2017,4,12,vandalism,23
1647,2017,4,12,weapon-related crime,4
1648,2017,4,13,arson,1
1649,2017,4,13,assault,7
1650,2017,4,13,battery,21
1651,2017,4,13,burglary,39
1652,2017,4,13,child-related crimes,1
1653,2017,4,13,disorderly conduct,6
1654,2017,4,13,driving under the influence,4
1655,2017,4,13,drug possession,41
1656,2017,4,13,drunk in public,16
1657,2017,4,13,fraud,5
1658,2017,4,13,illegal conceal or carry of weapon,4
1659,2017,4,13,"illegal sales, manufacture, or transport",6
1660,2017,4,13,motor vehicle theft,35
1661,2017,4,13,other,26
1662,2017,4,13,"sex crimes, not child-related",3
1663,2017,4,13,theft,75
1664,2017,4,13,vandalism,17
1665,2017,4,13,weapon-related crime,3
1666,2017,4,14,assault,13
1667,2017,4,14,battery,26
1668,2017,4,14,burglary,44
1669,2017,4,14,child-related crimes,2
1670,2017,4,14,disorderly conduct,5
1671,2017,4,14,driving under the influence,10
1672,2017,4,14,drug possession,42
1673,2017,4,14,drunk in public,14
1674,2017,4,14,fraud,1
1675,2017,4,14,illegal conceal or carry of weapon,1
1676,2017,4,14,"illegal sales, manufacture, or transport",2
1677,2017,4,14,motor vehicle theft,41
1678,2017,4,14,murder,1
1679,2017,4,14,other,31
1680,2017,4,14,"sex crimes, not child-related",5
1681,2017,4,14,theft,73
1682,2017,4,14,vandalism,27
1683,2017,4,14,weapon-related crime,3
1684,2017,4,15,assault,19
1685,2017,4,15,battery,21
1686,2017,4,15,burglary,65
1687,2017,4,15,child-related crimes,2
1688,2017,4,15,disorderly conduct,7
1689,2017,4,15,driving under the influence,17
1690,2017,4,15,drug possession,36
1691,2017,4,15,drunk in public,16
1692,2017,4,15,illegal conceal or carry of weapon,3
1693,2017,4,15,"illegal sales, manufacture, or transport",3
1694,2017,4,15,motor vehicle theft,42
1695,2017,4,15,other,37
1696,2017,4,15,"sex crimes, not child-related",5
1697,2017,4,15,theft,64
1698,2017,4,15,vandalism,30
1699,2017,4,15,weapon-related crime,1
1700,2017,4,16,arson,1
1701,2017,4,16,assault,12
1702,2017,4,16,battery,29
1703,2017,4,16,burglary,32
1704,2017,4,16,child-related crimes,4
1705,2017,4,16,disorderly conduct,5
1706,2017,4,16,driving under the influence,18
1707,2017,4,16,drug possession,29
1708,2017,4,16,drunk in public,21
1709,2017,4,16,fraud,3
1710,2017,4,16,illegal conceal or carry of weapon,6
1711,2017,4,16,"illegal sales, manufacture, or transport",1
1712,2017,4,16,motor vehicle theft,26
1713,2017,4,16,other,29
1714,2017,4,16,"sex crimes, not child-related",5
1715,2017,4,16,theft,45
1716,2017,4,16,vandalism,28
1717,2017,4,16,weapon-related crime,1
1718,2017,4,17,assault,5
1719,2017,4,17,battery,26
1720,2017,4,17,burglary,48
1721,2017,4,17,disorderly conduct,2
1722,2017,4,17,driving under the influence,5
1723,2017,4,17,drug possession,42
1724,2017,4,17,drunk in public,5
1725,2017,4,17,fraud,4
1726,2017,4,17,illegal conceal or carry of weapon,4
1727,2017,4,17,"illegal sales, manufacture, or transport",2
1728,2017,4,17,motor vehicle theft,33
1729,2017,4,17,other,46
1730,2017,4,17,"sex crimes, not child-related",5
1731,2017,4,17,theft,72
1732,2017,4,17,vandalism,32
1733,2017,4,17,weapon-related crime,3
1734,2017,4,18,arson,3
1735,2017,4,18,assault,9
1736,2017,4,18,battery,19
1737,2017,4,18,burglary,45
1738,2017,4,18,child-related crimes,2
1739,2017,4,18,disorderly conduct,3
1740,2017,4,18,driving under the influence,4
1741,2017,4,18,drug possession,27
1742,2017,4,18,drunk in public,15
1743,2017,4,18,fraud,3
1744,2017,4,18,illegal conceal or carry of weapon,3
1745,2017,4,18,"illegal sales, manufacture, or transport",2
1746,2017,4,18,motor vehicle theft,45
1747,2017,4,18,other,32
1748,2017,4,18,"sex crimes, not child-related",2
1749,2017,4,18,theft,95
1750,2017,4,18,vandalism,29
1751,2017,4,18,weapon-related crime,3
1752,2017,4,19,arson,1
1753,2017,4,19,assault,10
1754,2017,4,19,battery,18
1755,2017,4,19,burglary,48
1756,2017,4,19,child-related crimes,1
1757,2017,4,19,disorderly conduct,3
1758,2017,4,19,driving under the influence,8
1759,2017,4,19,drug possession,45
1760,2017,4,19,drunk in public,15
1761,2017,4,19,fraud,7
1762,2017,4,19,illegal conceal or carry of weapon,6
1763,2017,4,19,"illegal sales, manufacture, or transport",2
1764,2017,4,19,motor vehicle theft,44
1765,2017,4,19,other,30
1766,2017,4,19,theft,60
1767,2017,4,19,vandalism,18
1768,2017,4,19,weapon-related crime,1
1769,2017,4,2,assault,7
1770,2017,4,2,battery,26
1771,2017,4,2,burglary,45
1772,2017,4,2,child-related crimes,1
1773,2017,4,2,disorderly conduct,9
1774,2017,4,2,driving under the influence,17
1775,2017,4,2,drug possession,42
1776,2017,4,2,drunk in public,22
1777,2017,4,2,fraud,3
1778,2017,4,2,illegal conceal or carry of weapon,1
1779,2017,4,2,motor vehicle theft,35
1780,2017,4,2,other,32
1781,2017,4,2,"sex crimes, not child-related",3
1782,2017,4,2,theft,76
1783,2017,4,2,vandalism,26
1784,2017,4,2,weapon-related crime,1
1785,2017,4,20,assault,7
1786,2017,4,20,battery,17
1787,2017,4,20,burglary,58
1788,2017,4,20,child-related crimes,1
1789,2017,4,20,disorderly conduct,2
1790,2017,4,20,driving under the influence,9
1791,2017,4,20,drug possession,34
1792,2017,4,20,drunk in public,18
1793,2017,4,20,fraud,1
1794,2017,4,20,illegal conceal or carry of weapon,6
1795,2017,4,20,"illegal sales, manufacture, or transport",1
1796,2017,4,20,motor vehicle theft,46
1797,2017,4,20,other,46
1798,2017,4,20,"sex crimes, not child-related",2
1799,2017,4,20,theft,66
1800,2017,4,20,vandalism,27
1801,2017,4,20,weapon-related crime,1
1802,2017,4,21,assault,10
1803,2017,4,21,battery,30
1804,2017,4,21,burglary,41
1805,2017,4,21,child-related crimes,3
1806,2017,4,21,disorderly conduct,7
1807,2017,4,21,driving under the influence,10
1808,2017,4,21,drug possession,42
1809,2017,4,21,drunk in public,12
1810,2017,4,21,fraud,6
1811,2017,4,21,illegal conceal or carry of weapon,2
1812,2017,4,21,motor vehicle theft,38
1813,2017,4,21,other,56
1814,2017,4,21,"sex crimes, not child-related",3
1815,2017,4,21,theft,81
1816,2017,4,21,vandalism,30
1817,2017,4,21,weapon-related crime,2
1818,2017,4,22,assault,10
1819,2017,4,22,battery,30
1820,2017,4,22,burglary,40
1821,2017,4,22,child-related crimes,1
1822,2017,4,22,disorderly conduct,11
1823,2017,4,22,driving under the influence,16
1824,2017,4,22,drug possession,31
1825,2017,4,22,drunk in public,23
1826,2017,4,22,fraud,4
1827,2017,4,22,illegal conceal or carry of weapon,2
1828,2017,4,22,motor vehicle theft,33
1829,2017,4,22,other,33
1830,2017,4,22,"sex crimes, not child-related",2
1831,2017,4,22,theft,72
1832,2017,4,22,vandalism,34
1833,2017,4,23,assault,13
1834,2017,4,23,attempted murder,1
1835,2017,4,23,battery,29
1836,2017,4,23,burglary,27
1837,2017,4,23,child-related crimes,2
1838,2017,4,23,disorderly conduct,7
1839,2017,4,23,driving under the influence,17
1840,2017,4,23,drug possession,30
1841,2017,4,23,drunk in public,24
1842,2017,4,23,fraud,1
1843,2017,4,23,illegal conceal or carry of weapon,3
1844,2017,4,23,"illegal sales, manufacture, or transport",1
1845,2017,4,23,motor vehicle theft,43
1846,2017,4,23,other,32
1847,2017,4,23,"sex crimes, not child-related",3
1848,2017,4,23,theft,73
1849,2017,4,23,vandalism,20
1850,2017,4,24,assault,12
1851,2017,4,24,battery,19
1852,2017,4,24,burglary,49
1853,2017,4,24,child-related crimes,2
1854,2017,4,24,disorderly conduct,3
1855,2017,4,24,driving under the influence,7
1856,2017,4,24,drug possession,41
1857,2017,4,24,drunk in public,13
1858,2017,4,24,fraud,2
1859,2017,4,24,illegal conceal or carry of weapon,8
1860,2017,4,24,motor vehicle theft,42
1861,2017,4,24,other,38
1862,2017,4,24,"sex crimes, not child-related",5
1863,2017,4,24,theft,72
1864,2017,4,24,vandalism,19
1865,2017,4,24,weapon-related crime,1
1866,2017,4,25,arson,1
1867,2017,4,25,assault,12
1868,2017,4,25,battery,17
1869,2017,4,25,burglary,38
1870,2017,4,25,child-related crimes,2
1871,2017,4,25,disorderly conduct,2
1872,2017,4,25,driving under the influence,8
1873,2017,4,25,drug possession,31
1874,2017,4,25,drunk in public,9
1875,2017,4,25,fraud,2
1876,2017,4,25,illegal conceal or carry of weapon,3
1877,2017,4,25,"illegal sales, manufacture, or transport",2
1878,2017,4,25,motor vehicle theft,30
1879,2017,4,25,other,35
1880,2017,4,25,"sex crimes, not child-related",3
1881,2017,4,25,theft,71
1882,2017,4,25,vandalism,12
1883,2017,4,25,weapon-related crime,4
1884,2017,4,26,arson,1
1885,2017,4,26,assault,10
1886,2017,4,26,battery,29
1887,2017,4,26,burglary,43
1888,2017,4,26,child-related crimes,2
1889,2017,4,26,disorderly conduct,6
1890,2017,4,26,driving under the influence,9
1891,2017,4,26,drug possession,37
1892,2017,4,26,drunk in public,7
1893,2017,4,26,fraud,4
1894,2017,4,26,illegal conceal or carry of weapon,3
1895,2017,4,26,motor vehicle theft,32
1896,2017,4,26,other,33
1897,2017,4,26,"sex crimes, not child-related",4
1898,2017,4,26,theft,59
1899,2017,4,26,vandalism,20
1900,2017,4,26,weapon-related crime,3
1901,2017,4,27,assault,12
1902,2017,4,27,attempted murder,1
1903,2017,4,27,battery,15
1904,2017,4,27,burglary,45
1905,2017,4,27,child-related crimes,2
1906,2017,4,27,disorderly conduct,8
1907,2017,4,27,driving under the influence,9
1908,2017,4,27,drug possession,56
1909,2017,4,27,drunk in public,13
1910,2017,4,27,fraud,6
1911,2017,4,27,illegal conceal or carry of weapon,3
1912,2017,4,27,"illegal sales, manufacture, or transport",3
1913,2017,4,27,motor vehicle theft,38
1914,2017,4,27,murder,1
1915,2017,4,27,other,28
1916,2017,4,27,"sex crimes, not child-related",11
1917,2017,4,27,theft,71
1918,2017,4,27,vandalism,21
1919,2017,4,27,weapon-related crime,3
1920,2017,4,28,assault,14
1921,2017,4,28,attempted murder,1
1922,2017,4,28,battery,25
1923,2017,4,28,burglary,50
1924,2017,4,28,disorderly conduct,5
1925,2017,4,28,driving under the influence,9
1926,2017,4,28,drug possession,35
1927,2017,4,28,drunk in public,9
1928,2017,4,28,fraud,5
1929,2017,4,28,illegal conceal or carry of weapon,6
1930,2017,4,28,"illegal sales, manufacture, or transport",2
1931,2017,4,28,motor vehicle theft,32
1932,2017,4,28,other,37
1933,2017,4,28,"sex crimes, not child-related",2
1934,2017,4,28,theft,81
1935,2017,4,28,vandalism,20
1936,2017,4,28,weapon-related crime,3
1937,2017,4,29,assault,7
1938,2017,4,29,battery,33
1939,2017,4,29,burglary,54
1940,2017,4,29,child-related crimes,3
1941,2017,4,29,disorderly conduct,5
1942,2017,4,29,driving under the influence,25
1943,2017,4,29,drug possession,24
1944,2017,4,29,drunk in public,19
1945,2017,4,29,fraud,4
1946,2017,4,29,illegal conceal or carry of weapon,2
1947,2017,4,29,"illegal sales, manufacture, or transport",1
1948,2017,4,29,motor vehicle theft,44
1949,2017,4,29,other,26
1950,2017,4,29,"sex crimes, not child-related",6
1951,2017,4,29,theft,79
1952,2017,4,29,vandalism,16
1953,2017,4,29,weapon-related crime,1
1954,2017,4,3,assault,8
1955,2017,4,3,battery,21
1956,2017,4,3,burglary,38
1957,2017,4,3,disorderly conduct,3
1958,2017,4,3,driving under the influence,9
1959,2017,4,3,drug possession,42
1960,2017,4,3,drunk in public,15
1961,2017,4,3,fraud,5
1962,2017,4,3,illegal conceal or carry of weapon,4
1963,2017,4,3,"illegal sales, manufacture, or transport",3
1964,2017,4,3,motor vehicle theft,36
1965,2017,4,3,other,50
1966,2017,4,3,"sex crimes, not child-related",1
1967,2017,4,3,theft,68
1968,2017,4,3,vandalism,19
1969,2017,4,3,weapon-related crime,2
1970,2017,4,30,arson,1
1971,2017,4,30,assault,10
1972,2017,4,30,attempted murder,1
1973,2017,4,30,battery,28
1974,2017,4,30,burglary,32
1975,2017,4,30,child-related crimes,3
1976,2017,4,30,disorderly conduct,11
1977,2017,4,30,driving under the influence,15
1978,2017,4,30,drug possession,21
1979,2017,4,30,drunk in public,13
1980,2017,4,30,fraud,1
1981,2017,4,30,illegal conceal or carry of weapon,2
1982,2017,4,30,"illegal sales, manufacture, or transport",1
1983,2017,4,30,motor vehicle theft,32
1984,2017,4,30,murder,1
1985,2017,4,30,other,20
1986,2017,4,30,"sex crimes, not child-related",6
1987,2017,4,30,theft,61
1988,2017,4,30,vandalism,23
1989,2017,4,4,assault,6
1990,2017,4,4,attempted murder,1
1991,2017,4,4,battery,18
1992,2017,4,4,burglary,44
1993,2017,4,4,disorderly conduct,6
1994,2017,4,4,driving under the influence,15
1995,2017,4,4,drug possession,36
1996,2017,4,4,drunk in public,12
1997,2017,4,4,fraud,3
1998,2017,4,4,illegal conceal or carry of weapon,2
1999,2017,4,4,"illegal sales, manufacture, or transport",2
2000,2017,4,4,motor vehicle theft,33
2001,2017,4,4,other,49
2002,2017,4,4,"sex crimes, not child-related",1
2003,2017,4,4,theft,52
2004,2017,4,4,vandalism,22
2005,2017,4,4,weapon-related crime,2
2006,2017,4,5,arson,1
2007,2017,4,5,assault,12
2008,2017,4,5,battery,19
2009,2017,4,5,burglary,31
2010,2017,4,5,child-related crimes,3
2011,2017,4,5,disorderly conduct,5
2012,2017,4,5,driving under the influence,8
2013,2017,4,5,drug possession,33
2014,2017,4,5,drunk in public,12
2015,2017,4,5,fraud,7
2016,2017,4,5,illegal conceal or carry of weapon,3
2017,2017,4,5,"illegal sales, manufacture, or transport",5
2018,2017,4,5,motor vehicle theft,36
2019,2017,4,5,other,31
2020,2017,4,5,"sex crimes, not child-related",2
2021,2017,4,5,theft,77
2022,2017,4,5,vandalism,20
2023,2017,4,5,weapon-related crime,4
2024,2017,4,6,arson,2
2025,2017,4,6,assault,11
2026,2017,4,6,battery,27
2027,2017,4,6,burglary,38
2028,2017,4,6,child-related crimes,3
2029,2017,4,6,disorderly conduct,5
2030,2017,4,6,driving under the influence,10
2031,2017,4,6,drug possession,43
2032,2017,4,6,drunk in public,14
2033,2017,4,6,fraud,5
2034,2017,4,6,illegal conceal or carry of weapon,1
2035,2017,4,6,"illegal sales, manufacture, or transport",2
2036,2017,4,6,motor vehicle theft,29
2037,2017,4,6,other,41
2038,2017,4,6,"sex crimes, not child-related",7
2039,2017,4,6,theft,71
2040,2017,4,6,vandalism,27
2041,2017,4,6,weapon-related crime,2
2042,2017,4,7,arson,2
2043,2017,4,7,assault,10
2044,2017,4,7,attempted murder,1
2045,2017,4,7,battery,22
2046,2017,4,7,burglary,58
2047,2017,4,7,child-related crimes,3
2048,2017,4,7,disorderly conduct,1
2049,2017,4,7,driving under the influence,11
2050,2017,4,7,drug possession,34
2051,2017,4,7,drunk in public,19
2052,2017,4,7,fraud,3
2053,2017,4,7,illegal conceal or carry of weapon,5
2054,2017,4,7,"illegal sales, manufacture, or transport",5
2055,2017,4,7,motor vehicle theft,36
2056,2017,4,7,other,39
2057,2017,4,7,"sex crimes, not child-related",2
2058,2017,4,7,theft,81
2059,2017,4,7,vandalism,20
2060,2017,4,7,weapon-related crime,1
2061,2017,4,8,arson,3
2062,2017,4,8,assault,10
2063,2017,4,8,battery,25
2064,2017,4,8,burglary,41
2065,2017,4,8,child-related crimes,2
2066,2017,4,8,disorderly conduct,4
2067,2017,4,8,driving under the influence,22
2068,2017,4,8,drug possession,41
2069,2017,4,8,drunk in public,22
2070,2017,4,8,fraud,2
2071,2017,4,8,illegal conceal or carry of weapon,4
2072,2017,4,8,"illegal sales, manufacture, or transport",1
2073,2017,4,8,motor vehicle theft,43
2074,2017,4,8,other,37
2075,2017,4,8,"sex crimes, not child-related",3
2076,2017,4,8,theft,66
2077,2017,4,8,vandalism,21
2078,2017,4,8,weapon-related crime,2
2079,2017,4,9,assault,8
2080,2017,4,9,battery,20
2081,2017,4,9,burglary,40
2082,2017,4,9,child-related crimes,1
2083,2017,4,9,disorderly conduct,7
2084,2017,4,9,driving under the influence,12
2085,2017,4,9,drug possession,31
2086,2017,4,9,drunk in public,20
2087,2017,4,9,fraud,5
2088,2017,4,9,illegal conceal or carry of weapon,2
2089,2017,4,9,motor vehicle theft,34
2090,2017,4,9,other,27
2091,2017,4,9,"sex crimes, not child-related",3
2092,2017,4,9,theft,60
2093,2017,4,9,vandalism,30
2094,2017,4,9,weapon-related crime,1
2095,2017,5,1,assault,12
2096,2017,5,1,battery,18
2097,2017,5,1,burglary,44
2098,2017,5,1,child-related crimes,1
2099,2017,5,1,driving under the influence,7
2100,2017,5,1,drug possession,25
2101,2017,5,1,drunk in public,12
2102,2017,5,1,fraud,4
2103,2017,5,1,illegal conceal or carry of weapon,2
2104,2017,5,1,"illegal sales, manufacture, or transport",4
2105,2017,5,1,motor vehicle theft,34
2106,2017,5,1,other,39
2107,2017,5,1,"sex crimes, not child-related",3
2108,2017,5,1,theft,61
2109,2017,5,1,vandalism,21
2110,2017,5,10,assault,3
2111,2017,5,10,battery,18
2112,2017,5,10,burglary,24
2113,2017,5,10,child-related crimes,1
2114,2017,5,10,disorderly conduct,5
2115,2017,5,10,driving under the influence,8
2116,2017,5,10,drug possession,46
2117,2017,5,10,drunk in public,5
2118,2017,5,10,fraud,3
2119,2017,5,10,illegal conceal or carry of weapon,4
2120,2017,5,10,"illegal sales, manufacture, or transport",1
2121,2017,5,10,motor vehicle theft,20
2122,2017,5,10,other,16
2123,2017,5,10,"sex crimes, not child-related",1
2124,2017,5,10,theft,42
2125,2017,5,10,vandalism,18
2126,2017,5,10,weapon-related crime,3
2127,2017,5,11,assault,6
2128,2017,5,11,battery,8
2129,2017,5,11,burglary,31
2130,2017,5,11,child-related crimes,3
2131,2017,5,11,disorderly conduct,9
2132,2017,5,11,driving under the influence,10
2133,2017,5,11,drug possession,31
2134,2017,5,11,drunk in public,10
2135,2017,5,11,illegal conceal or carry of weapon,1
2136,2017,5,11,"illegal sales, manufacture, or transport",4
2137,2017,5,11,motor vehicle theft,20
2138,2017,5,11,other,13
2139,2017,5,11,"sex crimes, not child-related",1
2140,2017,5,11,theft,39
2141,2017,5,11,vandalism,32
2142,2017,5,11,weapon-related crime,2
2143,2017,5,12,assault,4
2144,2017,5,12,battery,14
2145,2017,5,12,burglary,34
2146,2017,5,12,child-related crimes,1
2147,2017,5,12,disorderly conduct,3
2148,2017,5,12,driving under the influence,7
2149,2017,5,12,drug possession,32
2150,2017,5,12,drunk in public,9
2151,2017,5,12,fraud,3
2152,2017,5,12,illegal conceal or carry of weapon,3
2153,2017,5,12,"illegal sales, manufacture, or transport",2
2154,2017,5,12,motor vehicle theft,21
2155,2017,5,12,other,12
2156,2017,5,12,"sex crimes, not child-related",2
2157,2017,5,12,theft,33
2158,2017,5,12,vandalism,17
2159,2017,5,12,weapon-related crime,1
2160,2017,5,13,assault,7
2161,2017,5,13,battery,9
2162,2017,5,13,burglary,36
2163,2017,5,13,child-related crimes,2
2164,2017,5,13,disorderly conduct,3
2165,2017,5,13,driving under the influence,10
2166,2017,5,13,drug possession,23
2167,2017,5,13,drunk in public,16
2168,2017,5,13,fraud,2
2169,2017,5,13,illegal conceal or carry of weapon,3
2170,2017,5,13,"illegal sales, manufacture, or transport",3
2171,2017,5,13,motor vehicle theft,21
2172,2017,5,13,other,10
2173,2017,5,13,"sex crimes, not child-related",5
2174,2017,5,13,theft,34
2175,2017,5,13,vandalism,18
2176,2017,5,13,weapon-related crime,1
2177,2017,5,14,assault,4
2178,2017,5,14,battery,9
2179,2017,5,14,burglary,15
2180,2017,5,14,disorderly conduct,7
2181,2017,5,14,driving under the influence,13
2182,2017,5,14,drug possession,17
2183,2017,5,14,drunk in public,12
2184,2017,5,14,illegal conceal or carry of weapon,2
2185,2017,5,14,motor vehicle theft,14
2186,2017,5,14,other,7
2187,2017,5,14,"sex crimes, not child-related",1
2188,2017,5,14,theft,27
2189,2017,5,14,vandalism,18
2190,2017,5,15,assault,10
2191,2017,5,15,attempted murder,1
2192,2017,5,15,battery,13
2193,2017,5,15,burglary,11
2194,2017,5,15,child-related crimes,1
2195,2017,5,15,disorderly conduct,2
2196,2017,5,15,driving under the influence,2
2197,2017,5,15,drug possession,18
2198,2017,5,15,drunk in public,6
2199,2017,5,15,fraud,1
2200,2017,5,15,illegal conceal or carry of weapon,3
2201,2017,5,15,motor vehicle theft,5
2202,2017,5,15,other,9
2203,2017,5,15,"sex crimes, not child-related",1
2204,2017,5,15,theft,15
2205,2017,5,15,vandalism,6
2206,2017,5,15,weapon-related crime,1
2207,2017,5,16,assault,1
2208,2017,5,16,battery,3
2209,2017,5,16,burglary,3
2210,2017,5,16,disorderly conduct,2
2211,2017,5,16,driving under the influence,2
2212,2017,5,16,drug possession,5
2213,2017,5,16,drunk in public,4
2214,2017,5,16,fraud,1
2215,2017,5,16,motor vehicle theft,2
2216,2017,5,16,other,3
2217,2017,5,16,theft,6
2218,2017,5,16,vandalism,2
2219,2017,5,2,arson,4
2220,2017,5,2,assault,5
2221,2017,5,2,battery,23
2222,2017,5,2,burglary,26
2223,2017,5,2,child-related crimes,2
2224,2017,5,2,disorderly conduct,2
2225,2017,5,2,driving under the influence,9
2226,2017,5,2,drug possession,24
2227,2017,5,2,drunk in public,12
2228,2017,5,2,fraud,3
2229,2017,5,2,illegal conceal or carry of weapon,3
2230,2017,5,2,"illegal sales, manufacture, or transport",1
2231,2017,5,2,motor vehicle theft,27
2232,2017,5,2,other,29
2233,2017,5,2,"sex crimes, not child-related",4
2234,2017,5,2,theft,69
2235,2017,5,2,vandalism,19
2236,2017,5,2,weapon-related crime,1
2237,2017,5,3,arson,1
2238,2017,5,3,assault,13
2239,2017,5,3,battery,18
2240,2017,5,3,burglary,40
2241,2017,5,3,child-related crimes,1
2242,2017,5,3,disorderly conduct,4
2243,2017,5,3,driving under the influence,6
2244,2017,5,3,drug possession,30
2245,2017,5,3,drunk in public,12
2246,2017,5,3,illegal conceal or carry of weapon,4
2247,2017,5,3,"illegal sales, manufacture, or transport",1
2248,2017,5,3,motor vehicle theft,21
2249,2017,5,3,other,31
2250,2017,5,3,"sex crimes, not child-related",4
2251,2017,5,3,theft,68
2252,2017,5,3,vandalism,15
2253,2017,5,3,weapon-related crime,2
2254,2017,5,4,assault,12
2255,2017,5,4,attempted murder,1
2256,2017,5,4,battery,17
2257,2017,5,4,burglary,48
2258,2017,5,4,disorderly conduct,4
2259,2017,5,4,driving under the influence,8
2260,2017,5,4,drug possession,50
2261,2017,5,4,drunk in public,18
2262,2017,5,4,fraud,1
2263,2017,5,4,illegal conceal or carry of weapon,4
2264,2017,5,4,"illegal sales, manufacture, or transport",6
2265,2017,5,4,motor vehicle theft,24
2266,2017,5,4,other,29
2267,2017,5,4,"sex crimes, not child-related",1
2268,2017,5,4,theft,60
2269,2017,5,4,vandalism,18
2270,2017,5,4,weapon-related crime,1
2271,2017,5,5,assault,6
2272,2017,5,5,attempted murder,1
2273,2017,5,5,battery,12
2274,2017,5,5,burglary,53
2275,2017,5,5,child-related crimes,3
2276,2017,5,5,disorderly conduct,5
2277,2017,5,5,driving under the influence,9
2278,2017,5,5,drug possession,42
2279,2017,5,5,drunk in public,13
2280,2017,5,5,fraud,7
2281,2017,5,5,illegal conceal or carry of weapon,6
2282,2017,5,5,"illegal sales, manufacture, or transport",2
2283,2017,5,5,motor vehicle theft,33
2284,2017,5,5,other,29
2285,2017,5,5,"sex crimes, not child-related",1
2286,2017,5,5,theft,78
2287,2017,5,5,vandalism,19
2288,2017,5,5,weapon-related crime,5
2289,2017,5,6,arson,1
2290,2017,5,6,assault,6
2291,2017,5,6,battery,34
2292,2017,5,6,burglary,36
2293,2017,5,6,child-related crimes,1
2294,2017,5,6,disorderly conduct,3
2295,2017,5,6,driving under the influence,18
2296,2017,5,6,drug possession,28
2297,2017,5,6,drunk in public,10
2298,2017,5,6,fraud,2
2299,2017,5,6,illegal conceal or carry of weapon,5
2300,2017,5,6,motor vehicle theft,22
2301,2017,5,6,other,16
2302,2017,5,6,"sex crimes, not child-related",6
2303,2017,5,6,theft,64
2304,2017,5,6,vandalism,17
2305,2017,5,7,arson,1
2306,2017,5,7,assault,3
2307,2017,5,7,battery,15
2308,2017,5,7,burglary,37
2309,2017,5,7,child-related crimes,1
2310,2017,5,7,disorderly conduct,3
2311,2017,5,7,driving under the influence,18
